"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","species"
"211146",42.3431641332241,25.1276582917953,4.13710640197031,6.07372783059874,1.24974476668231e-09,9.27937912346039e-08,"Paenarthrobacter nitroguajacolicus"
"414778",57.9321501032332,-21.0549024619437,3.46865238935067,-6.07005260215342,1.27868360454613e-09,9.38029177591405e-08,"Planococcus donghaensis"
"157592",53.2462575810638,25.1719292655796,4.14927834373753,6.06658006049929,1.30662607378289e-09,9.52422215819832e-08,"Sterolibacterium denitrificans"
"1812115",84.4769391807135,-21.5080445372537,3.54673476763183,-6.06418183100135,1.32627044427513e-09,9.54581066936139e-08,"Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis"
"1681",46.9691392227075,25.1154256842439,4.14129723252549,6.06462764541238,1.32259703630332e-09,9.54581066936139e-08,"Bifidobacterium bifidum"
"33031",118.860201922929,-22.5575062850992,3.73093562898855,-6.04607222644967,1.48419580965449e-09,1.05836736513267e-07,"Peptoniphilus lacrimalis"
"2582831",28.2037205727841,24.6240748288761,4.07308751635002,6.04555505621502,1.48896492298462e-09,1.05836736513267e-07,"Streptomyces sp. SUK 48"
"2096",76.7077599518609,-21.1719806147111,3.51079111196899,-6.03054409660875,1.63408573684648e-09,1.15435044274513e-07,"Mycoplasmoides gallisepticum"
"331696",58.7210316111516,26.1671268079697,4.34133581926758,6.02743669168267,1.66580467970013e-09,1.16953796039805e-07,"Pseudolabrys taiwanensis"
"2903645",150.154160338271,29.4478098198367,4.88741238047875,6.02523534487428,1.68863725074863e-09,1.17833931082728e-07,"Streptomyces sp. NBC_00310"
"1176482",100.092848927513,-20.129637327118,3.34302608104921,-6.02138207692365,1.72933993342216e-09,1.18660857780951e-07,"Sulfurimonas gotlandica"
"248039",57.258673334161,-20.8349979813074,3.45969761920466,-6.02220201720897,1.72059948077277e-09,1.18660857780951e-07,"Mucispirillum schaedleri"
"56459",52.1155392698723,24.9266960563886,4.13984172767573,6.02117126598059,1.73159413224562e-09,1.18660857780951e-07,"Xanthomonas vasicola"
"162426",89.5413851199178,26.6795855376805,4.44453244979279,6.0027878835544,1.93957939371437e-09,1.32122301081353e-07,"Microbacterium hominis"
"1813019",76.5327591738211,-20.8408514723589,3.47691733158711,-5.99406010692976,2.04665668803402e-09,1.38591355845333e-07,"Campylobacter hepaticus"
"1945662",53.0968450207185,26.1305710129752,4.36106489135525,5.99178679151799,2.07547916601771e-09,1.39716373975922e-07,"Paracoccus contaminans"
"1014",130.763624103429,-22.6139109296474,3.78159821809389,-5.97998772620691,2.23154433956632e-09,1.49343821181269e-07,"Weeksella virosa"
"861533",77.6150864531039,26.541150178133,4.44419930609306,5.97208818734674,2.34235846980475e-09,1.55848548421195e-07,"Azospirillum formosense"
"450734",64.4551523226637,26.3689544200403,4.41837001874968,5.96802764552125,2.40138688488036e-09,1.58852436477288e-07,"Nocardioides dokdonensis"
"1451454",26.1060288197777,24.2648774341434,4.06677537260833,5.9666136461775,2.42228045842276e-09,1.59313664173506e-07,"Pseudomonas caspiana"
"682956",84.1054650295992,-19.8704504996824,3.33212231972197,-5.96330164174176,2.47191485229712e-09,1.59822562540612e-07,"Paenibacillus jilunlii"
"2144",84.4211955112192,-21.0549864538292,3.53007104912103,-5.96446534952088,2.45436343807698e-09,1.59822562540612e-07,"Spiroplasma mirum"
"60480",30.2866147447619,24.4091736414437,4.0930168565401,5.96361424762789,2.46718805785739e-09,1.59822562540612e-07,"Shewanella sp. MR-4"
"2575440",50.1766385941573,24.7009689595895,4.14308998303024,5.96196777302994,2.49218307437648e-09,1.60227770242497e-07,"Nocardioides jishulii"
"415217",25.8243737511681,24.2714122273526,4.07192325577798,5.96067526393381,2.51197719845618e-09,1.60598139995154e-07,"Microbacterium lacus"
"1725",50.8577024018556,24.7280546767568,4.15160267119167,5.95626716601445,2.58064333055786e-09,1.63315592393068e-07,"Corynebacterium xerosis"
"3125783",52.7039149185005,24.636573537895,4.13634855485901,5.95611641793442,2.58302361264814e-09,1.63315592393068e-07,"Methanolobus sp. ZRKC2"
"3031799",245.066754023688,29.0911068267304,4.88733972911921,5.95233980838347,2.64335819293336e-09,1.66212039340271e-07,"Providencia hangzhouensis"
"1349819",49.4986928502184,25.9644486036422,4.36582966920537,5.94719688374101,2.72773247355708e-09,1.70580166269876e-07,"Aureimonas sp. AU20"
"2975710",38.1505165007056,24.6296846885747,4.14339452638972,5.94432524629399,2.77597936368834e-09,1.70797353968008e-07,"Streptomyces sp. NBC_00316"
"146922",40.1136787187846,24.4680262419137,4.11534020344383,5.94556586632575,2.75503438088786e-09,1.70797353968008e-07,"Streptomyces griseofuscus"
"2898796",45.3244122317071,25.8723097426403,4.35218767720675,5.94466775367676,2.77018147827598e-09,1.70797353968008e-07,"Nocardioides sp. cx-173"
"1979527",333.264029266476,28.9993599390823,4.88731010307659,5.93360341935885,2.96357176385019e-09,1.81197059917195e-07,"Corynebacterium kefirresidentii"
"558537",197.823410533478,28.1446073202935,4.74383599022666,5.93287950474628,2.97667312691652e-09,1.81197059917195e-07,"Delftia lacustris"
"2976015",65.437646458902,26.2712660553012,4.43054624984464,5.92957720647255,3.03715681947697e-09,1.8390064889997e-07,"Streptomyces sp. NBC_01477"
"273384",77.3880618593203,26.4241036053631,4.45777766883671,5.92764053489879,3.07318311367231e-09,1.84671048555734e-07,"Brevibacterium aurantiacum"
"2758041",40.8224371162825,25.7462729440883,4.34377770399841,5.92716172385825,3.08215399109972e-09,1.84671048555734e-07,"Aureimonas mangrovi"
