,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33
2530200,55.9524939,178.3263683,97.76763891,0
1798193,0,0,0,0
1456591,65.6833624,0,0,0
1804,0,0,0,0
133924,0,0,0,0
2758038,0,0,0,0
2527983,29.19260551,0,0,0
33059,82.71238229,0,0,0
2592049,29.19260551,131.8064461,89.62033567,191.5456537
1965282,38.92347402,100.7931647,0,0
1349,133.7994419,155.0664072,105.9149422,0
2857059,0,0,0,0
2951806,0,0,0,0
170651,41.35619114,100.7931647,0,0
3144975,58.38521103,108.546485,0,0
2507160,75.41423091,124.0531258,89.62033567,0
2093856,109.4722707,0,138.5041551,0
2109915,0,0,0,0
2511995,46.2216254,0,0,119.7160336
3243332,0,0,0,0
1050370,55.9524939,178.3263683,162.9460649,0
1737424,0,0,0,0
2099,55.9524939,131.8064461,97.76763891,0
81028,0,0,0,0
566,31.62532264,0,171.0933681,0
225084,0,77.53320359,138.5041551,0
496014,26.75988839,0,0,0
1874061,34.05803977,0,0,0
2210,46.2216254,0,0,0
2483404,0,0,0,0
495,175.1556331,0,0,0
2978973,65.6833624,0,0,0
3031124,0,0,0,0
2024580,0,0,0,0
2796143,68.11607953,0,0,0
1591088,0,131.8064461,0,0
293552,31.62532264,0,0,0
2956798,41.35619114,0,89.62033567,119.7160336
370524,43.78890827,0,0,0
2982692,0,0,0,0
483937,104.6068364,116.2998054,154.7987616,0
3447451,0,0,0,0
3039154,0,0,0,0
3382150,0,0,244.4190973,0
2558931,24.32717126,0,0,0
3100174,116.7704221,0,0,0
2909671,70.54879666,77.53320359,0,131.6876369
184748,46.2216254,0,0,0
1848903,165.4247646,0,0,0
34003,53.51977677,0,0,0
2571116,70.54879666,0,0,0
3242158,0,0,0,0
2010972,0,0,0,0
1323948,0,178.3263683,0,167.602447
2590772,0,0,114.0622454,0
173858,153.2611789,0,0,0
58231,0,108.546485,0,0
2975710,34.05803977,0,0,0
52603,0,0,0,0
134821,0,116.2998054,187.3879746,119.7160336
2967301,0,0,0,0
293089,94.87596792,0,0,0
2753607,0,0,0,0
2815358,26.75988839,0,0,0
3141581,0,0,0,0
3230487,0,0,0,0
2975990,277.3297524,0,0,0
3037797,0,0,0,0
3241170,72.98151378,108.546485,105.9149422,119.7160336
754517,53.51977677,0,0,0
3238631,0,0,0,0
3115649,121.6358563,108.546485,171.0933681,179.5740504
155077,51.08705965,0,0,0
1810504,0,0,0,0
2963092,162.9920474,0,0,0
397865,38.92347402,186.0796886,105.9149422,155.6308436
2903619,0,124.0531258,0,203.5172571
3129297,68.11607953,93.03984431,130.3568519,0
2055160,788.2003489,0,0,0
2083300,0,0,0,0
1353891,0,0,0,0
1758178,0,0,0,0
260552,48.65434252,0,0,0
673,38.92347402,170.5730479,162.9460649,119.7160336
2594496,0,0,0,0
1743162,31.62532264,0,0,0
2903577,75.41423091,131.8064461,0,251.4036705
3085177,38.92347402,0,0,0
575,116.7704221,0,0,0
1702103,97.30868504,0,0,0
1364,0,0,0,0
53417,51.08705965,93.03984431,0,0
2039234,0,0,0,0
3118174,107.0395535,0,0,0
279113,36.49075689,0,0,0
3419765,0,0,0,0
2291597,65.6833624,0,0,0
1870819,265.1661667,0,0,0
3157666,26.75988839,0,122.2095486,0
1869339,87.57781654,0,0,263.3752739
2685869,184.8865016,0,0,0
1699623,0,93.03984431,0,0
83380,0,0,0,0
1448929,26.75988839,0,0,0
3239903,29.19260551,0,0,0
3372856,0,0,228.1244908,0
2975801,34.05803977,0,0,0
2865837,0,0,0,0
53635,557.0922219,0,0,0
1560345,0,93.03984431,0,0
3120278,58.38521103,0,0,0
1811193,48.65434252,85.28652395,97.76763891,167.602447
2590015,0,0,97.76763891,0
2986951,0,0,0,0
2726117,77.84694803,0,114.0622454,155.6308436
2591463,0,0,0,0
2903700,0,0,0,0
2975796,55.9524939,0,0,0
2559928,0,0,0,0
1131703,48.65434252,0,0,0
152682,0,0,0,0
2724914,0,0,0,0
1796613,0,263.6128922,171.0933681,179.5740504
433659,0,0,0,0
1806667,0,77.53320359,0,0
39485,60.81792815,131.8064461,179.2406713,0
1891186,114.3377049,147.3130868,0,0
2480087,29.19260551,0,0,0
2975797,0,0,0,0
568844,38.92347402,0,0,0
2872591,60.81792815,0,0,0
2993455,55.9524939,0,0,0
195913,36.49075689,0,0,0
1813468,0,0,0,0
2572577,70.54879666,0,0,0
538382,0,0,0,0
2782659,0,0,122.2095486,0
249402,26.75988839,0,89.62033567,0
2512240,51.08705965,147.3130868,0,0
712150,65.6833624,0,0,0
357278,46.2216254,0,0,0
3042315,68.11607953,0,162.9460649,167.602447
1077945,0,0,0,0
446692,0,0,0,0
2021862,26.75988839,0,0,0
2599297,279.7624695,147.3130868,0,179.5740504
452627,41.35619114,93.03984431,0,191.5456537
2903679,41.35619114,0,0,203.5172571
2775403,0,0,0,0
2794089,41.35619114,0,0,0
465797,364.9075689,0,0,0
2527971,87.57781654,0,0,0
668570,43.78890827,93.03984431,89.62033567,0
123824,51.08705965,0,0,0
142,0,240.3529311,0,0
244566,68.11607953,217.0929701,154.7987616,167.602447
208596,97.30868504,0,0,0
2760083,0,100.7931647,0,0
1249553,63.25064528,0,0,0
2731756,53.51977677,139.5597665,138.5041551,155.6308436
2136,29.19260551,0,0,0
3040764,41.35619114,0,0,0
2975717,0,0,0,0
3162562,0,0,0,0
83554,70.54879666,147.3130868,0,0
2588534,0,0,0,0
1972068,0,0,0,0
38012,454.9181026,0,0,0
1884263,29.19260551,0,0,0
3018036,60.81792815,0,0,0
1085,0,0,0,0
34103,0,0,0,0
648794,119.2031392,0,0,0
2267521,34.05803977,217.0929701,0,0
1635327,46.2216254,0,0,0
1597781,43.78890827,0,0,0
2268461,0,0,0,0
2943848,36.49075689,0,0,155.6308436
2792008,0,139.5597665,0,263.3752739
1709477,36.49075689,0,0,0
2005166,0,85.28652395,89.62033567,0
1078471,0,0,89.62033567,0
151528,0,0,0,0
536979,131.3667248,0,0,131.6876369
1697053,153.2611789,116.2998054,89.62033567,0
2983842,0,0,0,0
1715720,34.05803977,0,0,0
3451555,29.19260551,0,0,0
1236179,58.38521103,100.7931647,0,0
3082538,0,0,0,0
2149,58.38521103,0,0,0
3028878,55.9524939,0,0,0
142877,63.25064528,0,146.6514584,0
2583532,0,0,0,0
436,0,0,0,0
3412683,0,0,0,0
1071078,0,0,0,0
127893,0,0,0,0
356837,0,0,0,0
551760,36.49075689,0,105.9149422,0
114686,46.2216254,0,0,0
356322,109.4722707,0,0,0
2685834,72.98151378,178.3263683,162.9460649,179.5740504
754477,0,100.7931647,171.0933681,179.5740504
2921447,63.25064528,0,0,0
3050071,60.81792815,0,0,0
1917441,0,108.546485,0,0
945,36.49075689,0,0,0
228602,41.35619114,0,81.47303243,0
172713,143.5303104,0,0,0
2792603,0,0,0,0
1070130,87.57781654,85.28652395,114.0622454,167.602447
2697033,55.9524939,0,0,0
438,284.6279038,0,0,0
3388665,92.44325079,85.28652395,0,203.5172571
2721173,0,0,0,0
3415677,155.6938961,0,0,0
1176257,82.71238229,0,0,0
2785331,63.25064528,170.5730479,146.6514584,0
2145,38.92347402,100.7931647,187.3879746,299.2900839
3025669,38.92347402,131.8064461,0,0
2999062,0,0,0,0
2603277,0,0,0,0
3345148,0,85.28652395,130.3568519,0
2975808,38.92347402,0,0,0
580,43.78890827,93.03984431,0,263.3752739
3463852,34.05803977,139.5597665,0,0
207809,72.98151378,0,0,0
2916802,51.08705965,0,0,0
3071082,0,0,0,0
3243051,53.51977677,0,0,0
2141,77.84694803,116.2998054,0,0
528244,0,0,0,0
3414510,31.62532264,139.5597665,105.9149422,0
2697363,38.92347402,0,0,0
1656159,31.62532264,0,0,0
3122075,36.49075689,0,0,0
43770,72.98151378,0,0,0
61648,60.81792815,0,0,0
3242677,0,0,0,0
3398776,77.84694803,209.3396497,0,0
1333996,0,0,0,0
3449278,72.98151378,0,105.9149422,0
146826,0,0,0,0
2976015,36.49075689,0,0,0
2817411,0,0,0,0
184917,29.19260551,0,0,0
1814290,0,0,0,0
2608247,126.5012906,100.7931647,0,0
2606717,70.54879666,0,0,155.6308436
2816454,0,0,0,0
134287,104.6068364,124.0531258,97.76763891,0
51201,0,0,0,0
1867834,0,0,0,0
1859121,102.1741193,178.3263683,0,0
93218,46.2216254,116.2998054,122.2095486,0
2719912,65.6833624,0,0,0
531813,34.05803977,0,0,0
1434072,31.62532264,93.03984431,171.0933681,0
2954699,136.2321591,0,0,0
46680,43.78890827,0,0,0
74318,0,0,0,0
58290,24.32717126,0,0,0
72,26.75988839,93.03984431,0,0
33050,36.49075689,0,0,0
3133324,0,131.8064461,358.4813427,0
626932,68.11607953,155.0664072,0,203.5172571
2849865,0,0,0,0
3239936,0,0,0,0
1891787,34.05803977,0,0,0
2715209,0,0,0,0
2912855,209.2136728,0,81.47303243,0
251538,70.54879666,240.3529311,105.9149422,143.6592403
933262,41.35619114,0,0,0
29311,97.30868504,0,0,0
2714946,0,85.28652395,0,0
86265,0,108.546485,0,0
1182444,90.01053367,139.5597665,81.47303243,0
2921510,131.3667248,0,0,0
875932,114.3377049,0,0,0
102148,87.57781654,93.03984431,0,0
3077585,116.7704221,0,0,0
2979861,0,0,0,0
225999,116.7704221,0,0,0
2708340,46.2216254,77.53320359,97.76763891,0
2917725,116.7704221,0,0,0
266,102.1741193,0,0,0
2950604,48.65434252,201.5863293,81.47303243,0
3233343,0,0,0,0
3231000,34.05803977,0,0,0
2602067,0,0,0,0
328839,0,0,0,0
1415568,26.75988839,0,0,0
3075825,316.2532264,0,0,0
653931,0,0,0,0
74829,0,0,0,0
373543,80.27966516,0,0,0
84156,201.9155215,271.3662126,0,131.6876369
2736757,0,0,0,0
67760,85.14509941,162.8197275,0,0
2975324,0,434.1859401,252.5664005,0
2211140,180.0210673,162.8197275,0,0
857252,0,0,0,0
53501,0,0,0,0
3239927,0,0,0,0
879567,70.54879666,0,0,119.7160336
169480,41.35619114,0,0,0
2980027,65.6833624,116.2998054,122.2095486,0
2956824,0,434.1859401,0,0
2844289,0,0,0,0
28025,362.4748518,0,0,0
2903891,0,0,0,0
3081765,0,0,0,0
1748,265.1661667,0,0,0
2714929,102.1741193,0,0,0
2867024,0,0,0,0
1678128,0,0,0,0
81468,85.14509941,0,0,0
75612,0,0,0,0
296591,0,139.5597665,0,0
1772,46.2216254,0,0,0
3239975,48.65434252,85.28652395,122.2095486,0
2946699,0,147.3130868,203.6825811,227.4604638
2607911,0,0,0,0
2498113,41.35619114,0,0,0
34021,189.7519358,147.3130868,97.76763891,0
216933,65.6833624,0,0,0
1310,48.65434252,0,0,0
2599600,24.32717126,0,0,0
1674146,0,0,0,0
169402,85.14509941,193.833009,97.76763891,0
2082949,0,0,0,0
423605,29.19260551,0,0,0
316279,0,0,0,0
1435348,128.9340077,0,0,0
2750929,82.71238229,93.03984431,0,0
2041385,0,0,0,0
452529,0,0,0,0
2975960,31.62532264,0,0,0
61652,51.08705965,162.8197275,171.0933681,131.6876369
223390,0,0,0,0
3101265,34.05803977,0,0,0
3125785,36.49075689,0,0,0
1586287,143.5303104,0,0,0
2812648,0,0,0,0
1076588,0,0,0,0
1028989,43.78890827,131.8064461,130.3568519,143.6592403
1855617,170.2901988,0,0,0
1138822,43.78890827,0,0,0
2728023,141.0975933,0,0,0
126157,94.87596792,139.5597665,105.9149422,0
1850250,0,0,0,0
1031538,41.35619114,77.53320359,0,0
3412685,0,0,0,0
3239892,0,0,0,191.5456537
3386552,0,0,0,0
1291556,31.62532264,0,0,0
3066290,153.2611789,124.0531258,114.0622454,251.4036705
135740,48.65434252,108.546485,0,0
2968969,82.71238229,0,0,0
2234,43.78890827,0,0,0
111831,0,0,0,0
1529068,0,0,0,0
1541959,43.78890827,100.7931647,81.47303243,0
1858609,0,0,0,0
408139,87.57781654,0,89.62033567,0
3138568,34.05803977,0,0,0
901,0,0,0,0
2597702,0,0,0,0
146922,267.5988839,0,0,0
515361,26.75988839,0,0,0
67827,0,139.5597665,0,335.204894
3388653,97.30868504,0,0,0
2708348,0,0,0,0
3052000,0,85.28652395,122.2095486,0
1461000,0,0,0,0
1416803,0,0,0,0
192073,145.9630276,0,0,0
1400866,0,0,0,0
2816248,0,240.3529311,138.5041551,131.6876369
3394356,36.49075689,0,0,0
73010,0,0,0,0
1917219,99.74140217,93.03984431,130.3568519,0
1415574,0,178.3263683,97.76763891,287.3184806
2746232,189.7519358,0,0,0
2763669,274.8970352,0,0,179.5740504
214,0,0,0,0
2921704,0,0,0,0
1890,0,0,0,0
3044187,0,0,130.3568519,0
507626,0,116.2998054,97.76763891,143.6592403
2268024,31.62532264,0,89.62033567,0
47886,136.2321591,170.5730479,195.5352778,0
3050112,46.2216254,255.8595719,0,0
3055847,0,0,0,0
51161,31.62532264,93.03984431,0,0
14,90.01053367,77.53320359,81.47303243,167.602447
2829502,48.65434252,0,0,0
133453,0,0,0,0
2592334,0,224.8462904,244.4190973,0
85991,36.49075689,0,0,0
3116653,51.08705965,77.53320359,89.62033567,0
1852027,0,0,0,0
1705399,141.0975933,0,0,0
55508,53.51977677,0,0,143.6592403
2840457,48.65434252,0,0,0
83291,0,0,0,0
2877939,29.19260551,0,0,0
3080532,48.65434252,0,0,0
2172103,102.1741193,77.53320359,122.2095486,119.7160336
3077589,0,0,0,0
2530390,29.19260551,0,0,0
2854036,0,131.8064461,0,0
2921420,82.71238229,0,0,0
2675754,31.62532264,0,0,0
86188,0,0,0,0
32013,0,0,122.2095486,0
709810,51.08705965,0,0,0
1871066,0,0,0,0
2826993,94.87596792,0,0,0
1349409,751.709592,0,0,0
3230992,138.6648762,0,0,0
1341549,55.9524939,0,0,143.6592403
172049,63.25064528,108.546485,203.6825811,155.6308436
2975902,0,0,0,0
2603276,0,0,0,0
589873,0,0,0,0
2771361,26.75988839,0,0,0
285070,48.65434252,0,0,0
2735528,46.2216254,0,0,0
2770776,87.57781654,0,0,0
2675298,43.78890827,286.8728533,0,0
2921714,63.25064528,139.5597665,81.47303243,0
2894201,51.08705965,0,114.0622454,0
68173,0,0,0,0
1536772,24.32717126,0,122.2095486,0
472693,46.2216254,0,0,0
3240046,29.19260551,0,0,0
42881,0,0,122.2095486,0
1902136,0,170.5730479,138.5041551,0
43348,0,0,0,0
133926,0,0,0,0
3017784,82.71238229,0,0,0
2952158,0,0,0,0
69967,0,170.5730479,130.3568519,131.6876369
1408281,53.51977677,116.2998054,122.2095486,0
1926868,0,0,130.3568519,0
1898955,38.92347402,0,0,0
2991418,63.25064528,263.6128922,97.76763891,119.7160336
436516,51.08705965,77.53320359,89.62033567,131.6876369
3426554,0,0,0,0
200451,60.81792815,0,0,0
501572,0,193.833009,154.7987616,131.6876369
1736675,0,116.2998054,122.2095486,0
1549949,0,0,0,0
2886040,92.44325079,0,0,0
3235088,38.92347402,0,0,0
208602,0,0,0,0
2953752,0,0,0,0
2663020,221.3772585,0,0,0
2528020,131.3667248,0,0,0
2705012,0,186.0796886,154.7987616,191.5456537
2830983,0,0,0,0
76629,65.6833624,0,0,0
2768162,31.62532264,0,0,0
1512,31.62532264,100.7931647,114.0622454,0
51049,0,0,0,407.0345141
3398393,0,0,0,0
3396619,102.1741193,0,0,0
1630141,41.35619114,77.53320359,0,0
40516,155.6938961,0,0,0
1670800,24.32717126,0,0,0
941907,282.1951866,0,0,0
2066070,0,0,138.5041551,287.3184806
2864208,124.0685734,0,122.2095486,0
512349,63.25064528,124.0531258,0,0
472183,65.6833624,0,0,0
511435,29.19260551,93.03984431,0,0
2565368,46.2216254,0,0,0
2851598,41.35619114,0,0,0
3003393,503.5724451,0,0,0
128574,85.14509941,85.28652395,89.62033567,0
1615494,38.92347402,0,130.3568519,0
3239906,29.19260551,0,0,0
710191,46.2216254,178.3263683,105.9149422,119.7160336
3152363,364.9075689,0,0,0
82985,58.38521103,116.2998054,0,0
35791,0,0,0,0
2961619,38.92347402,139.5597665,219.9771876,0
2545632,104.6068364,85.28652395,89.62033567,191.5456537
2897342,75.41423091,178.3263683,146.6514584,131.6876369
2841257,29.19260551,124.0531258,195.5352778,215.4888604
338584,0,0,0,0
3028735,0,0,0,0
3082387,0,0,0,0
1579,46.2216254,85.28652395,179.2406713,119.7160336
1443036,107.0395535,0,89.62033567,0
3391614,0,0,0,0
3430278,0,0,0,0
3066288,0,0,431.8070719,0
2867025,0,0,0,0
29471,55.9524939,100.7931647,146.6514584,155.6308436
1306992,77.84694803,0,0,0
1543721,53.51977677,0,0,0
1892855,38.92347402,0,0,0
223818,150.8284618,0,0,0
1907,0,0,0,0
1931241,0,0,0,0
2518176,153.2611789,0,0,0
3238801,0,0,0,0
2162,48.65434252,162.8197275,146.6514584,167.602447
2975734,53.51977677,0,0,0
40519,0,131.8064461,89.62033567,155.6308436
2382161,201.9155215,0,0,0
1679497,0,0,0,0
2500548,0,0,0,0
2782213,0,0,0,0
1636603,0,0,0,574.6369611
2508306,0,0,0,0
1581011,94.87596792,85.28652395,114.0622454,0
362837,80.27966516,108.546485,97.76763891,131.6876369
2726122,0,0,0,0
3239306,0,100.7931647,130.3568519,119.7160336
2201350,0,0,0,0
225971,0,0,0,0
2827233,0,0,0,0
3080827,0,0,0,0
2742128,0,0,0,0
2976237,0,0,594.7531367,0
2604941,24.32717126,0,0,0
2650158,75.41423091,116.2998054,138.5041551,0
342948,0,0,138.5041551,131.6876369
27973,0,170.5730479,0,0
3111011,34.05803977,0,0,0
2924031,99.74140217,0,0,0
3367156,0,193.833009,0,203.5172571
3423946,87.57781654,0,0,0
454171,24.32717126,0,0,0
1177213,41.35619114,85.28652395,0,0
2599640,36.49075689,0,0,0
502,0,0,0,0
46354,0,0,0,0
3020899,0,0,0,0
1872567,0,0,97.76763891,215.4888604
3391575,0,0,0,0
2593655,119.2031392,0,0,0
380749,0,0,0,0
47763,145.9630276,0,0,0
2954530,0,0,0,0
3133335,0,116.2998054,0,0
1868589,0,0,0,0
2697027,0,93.03984431,81.47303243,179.5740504
147268,0,0,0,0
3133332,162.9920474,0,0,0
2596828,0,93.03984431,81.47303243,119.7160336
1751071,72.98151378,131.8064461,195.5352778,0
1079,0,0,0,0
2742676,48.65434252,0,0,0
2065312,70.54879666,0,0,0
195498,0,0,0,0
153233,0,0,0,0
51364,48.65434252,0,0,0
3149229,0,0,0,0
2734088,0,0,0,0
420336,104.6068364,0,0,0
33010,75.41423091,0,0,0
28104,26.75988839,0,0,0
3096000,160.5593303,0,179.2406713,0
330922,0,0,0,0
2493633,0,0,0,203.5172571
3162530,75.41423091,0,0,0
400061,0,85.28652395,0,0
37331,0,0,0,0
3230993,0,0,0,0
2954814,0,0,0,0
153491,51.08705965,131.8064461,105.9149422,0
42443,0,0,0,0
1619153,77.84694803,85.28652395,0,131.6876369
1211807,0,0,0,0
216942,90.01053367,0,0,0
1380685,0,0,89.62033567,0
3239968,119.2031392,0,0,0
2745519,0,0,0,0
2759692,0,0,0,0
2806609,38.92347402,0,138.5041551,0
283699,0,248.1062515,0,0
1217274,80.27966516,0,122.2095486,119.7160336
33962,155.6938961,85.28652395,0,0
710111,0,0,0,0
288004,36.49075689,0,0,0
3066313,0,0,0,0
3394605,0,0,0,0
225422,0,0,0,0
1129264,72.98151378,0,0,0
1603606,0,0,0,0
424188,0,0,122.2095486,0
3159496,0,0,0,0
2136182,68.11607953,0,97.76763891,131.6876369
3092120,0,0,0,0
2979467,0,0,0,0
3110110,0,0,0,0
2507935,58.38521103,193.833009,0,131.6876369
2035,82.71238229,0,0,0
1768242,0,0,0,0
3239940,38.92347402,0,0,0
3028084,90.01053367,0,0,0
556548,0,0,89.62033567,0
51664,55.9524939,0,97.76763891,0
421115,0,0,0,0
1535768,0,0,0,0
1727163,128.9340077,85.28652395,0,0
2044912,43.78890827,0,0,0
173860,0,0,0,0
1408191,605.7465644,0,0,0
2728024,55.9524939,0,0,0
1874826,0,0,0,0
3239974,0,0,0,0
3024837,80.27966516,0,0,0
1537242,0,0,0,0
2736640,63.25064528,0,0,0
2949758,0,0,0,0
2665646,65.6833624,0,0,0
547987,36.49075689,0,0,0
3134142,0,0,0,0
3043848,80.27966516,0,0,0
1218495,63.25064528,124.0531258,97.76763891,119.7160336
1777491,0,0,0,0
2565554,85.14509941,0,0,0
2976241,41.35619114,0,0,0
304378,60.81792815,0,0,0
3068640,36.49075689,0,0,0
1816680,116.7704221,0,0,0
2969308,235.9735612,0,0,0
29401,0,0,0,0
860235,38.92347402,0,0,0
1263728,0,0,0,0
3094884,60.81792815,0,0,0
153493,148.3957447,0,0,0
1086632,24.32717126,0,0,0
2202828,24.32717126,0,0,0
38288,0,0,0,0
3117747,279.7624695,0,0,0
159450,0,0,0,0
1032623,26.75988839,0,138.5041551,0
3036704,131.3667248,0,0,0
68270,29.19260551,116.2998054,0,0
2867012,24.32717126,0,0,0
299583,70.54879666,0,0,0
2696560,0,0,0,0
36814,369.7730032,0,0,0
1981174,43.78890827,116.2998054,0,143.6592403
1882757,462.216254,0,0,0
59405,0,0,0,0
46163,0,0,0,0
2493672,0,139.5597665,0,0
3050360,0,0,0,0
2878388,36.49075689,0,0,0
2798861,0,0,0,0
45056,77.84694803,0,0,0
3405120,243.2717126,155.0664072,0,179.5740504
298653,24.32717126,139.5597665,97.76763891,0
364317,0,0,0,0
2921707,0,271.3662126,0,0
536044,0,0,0,0
2752316,216.5118242,0,0,0
2997333,0,85.28652395,0,0
3133966,97.30868504,0,122.2095486,0
2527972,26.75988839,0,0,0
1156431,0,0,0,0
2202826,0,0,0,0
2682456,60.81792815,0,0,0
3074822,116.7704221,0,0,0
216938,26.75988839,155.0664072,89.62033567,179.5740504
664962,0,0,0,0
1792307,51.08705965,0,0,0
33046,63.25064528,0,0,179.5740504
3074437,72.98151378,0,0,0
699433,0,0,0,0
589436,63.25064528,124.0531258,154.7987616,0
195105,0,0,0,0
565,29.19260551,0,114.0622454,0
160386,255.4352982,0,0,0
2777577,0,124.0531258,130.3568519,167.602447
1470066,38.92347402,100.7931647,0,0
938155,48.65434252,0,0,0
1609977,0,0,0,0
3142977,48.65434252,0,0,0
2838237,0,426.4326198,0,0
387090,104.6068364,124.0531258,0,0
2975769,34.05803977,0,0,0
2066133,53.51977677,0,0,0
1033846,0,0,0,0
3238686,0,0,0,0
1002672,72.98151378,0,0,0
446372,0,0,0,0
35,34.05803977,0,0,0
450734,0,0,0,0
391290,0,255.8595719,342.1867362,0
3132707,29.19260551,162.8197275,0,0
3140246,0,0,0,0
451,36.49075689,155.0664072,89.62033567,0
971,58.38521103,131.8064461,97.76763891,0
252966,116.7704221,0,0,0
3239970,51.08705965,116.2998054,0,0
3398817,77.84694803,0,0,0
437505,60.81792815,124.0531258,0,0
1050657,0,0,0,0
1631871,51.08705965,85.28652395,97.76763891,0
134602,0,0,0,0
3079768,0,0,0,0
3058603,0,0,0,0
3096993,0,0,0,0
2954512,0,0,0,0
2867010,0,0,0,0
1416627,0,0,0,0
2761580,114.3377049,0,0,0
515350,0,0,0,0
3066275,0,0,0,0
3035702,63.25064528,0,0,0
2729997,41.35619114,0,0,0
3073066,24.32717126,0,0,0
2921375,107.0395535,271.3662126,179.2406713,0
751585,48.65434252,131.8064461,130.3568519,0
1965590,46.2216254,116.2998054,114.0622454,131.6876369
2763540,0,0,0,0
39490,0,108.546485,114.0622454,155.6308436
3096221,48.65434252,0,0,0
2234087,63.25064528,93.03984431,0,203.5172571
936456,34.05803977,0,0,0
1903258,70.54879666,0,114.0622454,0
3116481,51.08705965,0,0,0
3075927,0,0,0,0
1750719,0,0,0,454.9209276
2654249,41.35619114,0,0,0
1570,29.19260551,0,81.47303243,0
2894081,0,0,0,251.4036705
2707005,109.4722707,124.0531258,0,0
108015,0,0,0,0
3239953,43.78890827,0,0,0
296199,92.44325079,0,97.76763891,0
