"","072023_Carolina_2023_Baya_053_MCAV_S3","072023_Carolina_2023_Baya_055_MCAV_S4","122021_Coralina_2021_Baya_003_MCAV_S27","122021_Coralina_2021_Baya_005_MCAV_S28","122021_Coralina_2021_Baya_007_MCAV_S29","122021_Coralina_2021_Baya_017_MCAV_S30","122021_Coralina_2021_Baya_023_MCAV_S31","072023_Carolina_2023_Baya_052_DCYL_S9","072023_Carolina_2023_Baya_065_DCYL_S1","072023_Carolina_2023_Baya_066_DCYL_S2","122021_Coralina_2021_Baya_001_DCYL_S24","122021_Coralina_2021_Baya_009_DCYL_S25","122021_Coralina_2021_Baya_010_DCYL_S26","122021_Coralina_2021_Baya_025_MMEA_S22","122021_Coralina_2021_Baya_029_MMEA_S23","122021_Coralina_2021_Baya_031_MMEA_S45","072023_Carolina_2023_Baya_057_SSID_S7","072023_Carolina_2023_Baya_059_SSID_S8","072023_Carolina_2023_Baya_061_SSID_S5","072023_Carolina_2023_Baya_063_SSID_S6","122021_Coralina_2021_Baya_019_SSID1_S46","122021_Coralina_2021_Baya_021_SSID2_S36","122021_Coralina_2021_Baya_027_PSTR4_S34","122021_Coralina_2021_Baya_033_PSTR7_S35","122021_Coralina_2021_Baya_035_PSTR_S32","122021_Coralina_2021_Baya_037_PSTR_S33","122021_Coralina_2021_Baya_013_DLAB_S43","122021_Coralina_2021_Baya_015_DLAB_S44"
"210",1730.49621558959,982.022822065437,2226.39229032155,2292.34955117081,1423.42576921408,2020.26680348897,1052.51938500893,1590.00853556137,1273.49376427191,634.047058972717,923.339719766395,1657.65481311915,1347.97803295057,1570.82748948107,2387.97583930327,1301.22572250157,1148.59203329034,1422.72699517616,694.183558466589,235.062932192428,700.854503375269,2122.60850183752,1398.81234749905,2186.43634136319,2012.38390092879,2130.94539751709,1787.88859604507,1412.48869054663
"303",302.416814374879,587.039472969006,0,1799.60151680699,1041.53105064445,1924.06362237045,1092.48847557889,523.063364399076,1302.76948299081,1826.05552984142,6971.21488423628,0,2146.77983025462,1252.92192613371,0,1558.25796398336,1383.95925322688,635.036942052879,1478.20263626415,2386.69717924481,1016.6241147861,4916.4692649399,622.775584277836,1604.93731440489,1222.095486394,1388.70598939316,1448.80627610549,774.96001129991
"28198",630.035029947665,1891.57163512235,795.14010368627,664.138655012104,512.086099900187,962.031811185223,452.983026459538,1099.90770490552,512.325077580655,228.256941230178,0,670.955519595848,0,12417.0172978027,2107.03750526759,13076.5152853861,301.270041518778,470.171582096843,394.731827363355,108.203571961594,88.5695251518197,624.601524960736,493.841576595315,604.758988036627,382.923252403454,562.665357771366,493.210647184846,433.290449667683
"3140245",478.826622760225,384.112247745152,1876.5306446996,856.953103241425,486.047823634075,1346.84453565931,413.013935889579,260.230529551779,0,0,969.506705754715,1262.97509570983,898.652021967049,748.013090229079,4120.42889918996,6666.77376343395,0,0,185.11561559109,140.540271628277,3615.94713554603,323.963446556398,124.06857343035,0,1710.93368095161,1005.61468197436,8492.47083121407,3508.31650435772
"3140244",294.01634730891,0,1908.33624884705,449.900379201748,303.779889771297,673.422267829656,346.398784939647,253.291048763731,0,0,1084.92417072551,1499.78292615542,1547.67848227659,542.309490416082,4214.07501053519,6586.45118797089,0,0,166.059596339066,151.733744589821,3126.8893227512,391.347843440129,124.06857343035,232.599610783318,1678.3444679811,1017.58628533119,7953.02168585564,4033.22784206086
"3425945",1814.50088624928,3004.04767340313,0,0,0,0,0,0,10758.8266291937,1807.03411807224,0,0,0,0,0,0,4829.7353530979,7589.91268242047,3029.90706107182,5063.18093627183,42.3593381160877,0,0,0,0,0,0,0
"3410088",0,0,1908.33624884705,599.867172268998,243.023911817038,673.422267829656,506.275147219484,274.97692622638,526.962936940102,0,900.256226772235,1341.9110391917,1497.75336994508,860.215053763441,3745.84445380906,5735.03188806246,0,207.608231055749,130.669846299593,148.002586935973,3650.60477582283,264.354172390021,143.530310439032,317.886134737201,1613.16604204008,1017.58628533119,7629.35219864059,3712.55473393676
"1583098",2604.14479045035,1348.01656755846,3880.283705989,2570.85930972428,9859.8272794341,3399.17906618779,10471.9017293293,907.337113037203,175.654312313367,190.214117691815,0,552.551604373051,0,355.306217858813,0,224.903211296567,0,0,40.8343269686229,22.3869459230884,0,178.827822499132,70.5487966564736,178.32636826721,154.798761609907,0,0,40.0841385155126
"1358",772.842970069136,539.931367113469,1526.66899907764,792.681620498318,798.50713882741,1154.43817342227,0,583.783821294491,746.530827331811,443.832941280902,5309.20338865677,1144.57118048703,1497.75336994508,1645.62879850397,4214.07501053519,3068.32238268888,348.343485506087,427.42871099713,285.84028878036,361.922292423262,1732.88201383995,927.831310937524,1041.20292996451,1465.3775479349,1499.10379664331,1592.2232464594,1279.26511613569,780.686316802126
"358",940.852311388513,992.893923416715,0,1778.17768922596,598.880354120557,0,586.213328359402,530.870280285629,1390.59663914749,1661.20329450852,3970.3607949955,3117.96976753365,2596.10584123814,0,0,1622.5160243538,1835.86431550505,1074.67790193564,2553.50657977122,1917.81503407791,566.074791187717,806.021055032319,656.83362404303,1038.94492816549,708.815382108522,1388.70598939316,2481.46606864876,975.380703877472
"29448",0,199.303524773428,2671.67074838587,0,676.995182918891,0,0,291.458193097992,0,0,992.590198748875,2802.22599360619,0,748.013090229079,4260.8980662078,4562.32228630179,800.248547784253,0,302.17401956781,496.243967961793,4921.38491930546,344.697107136008,187.319218708568,0,1792.40671337787,1185.18873232692,5194.12462816541,3361.34132980084
"41",285.615880242942,0,922.362520276073,942.648413565568,468.688972790001,2148.537711647,146.553332089851,143.994226351984,0,114.128470615089,0,0,0,0,0,0,10469.1339427775,7821.94541124748,1012.69130882185,1524.79976120591,7782.5656666012,189.194652788937,1347.72528785125,0,0,0,0,0
"1267423",134.407473055502,159.442819818742,349.861645621959,214.238275810356,130.191381330556,0,173.199392469823,78.9365939640396,658.703671175127,240.937882409632,230.834929941599,0,0,1888.73305282842,1311.04555883317,1654.64505453903,112.976265569542,183.183733284484,125.225269370444,297.248893089896,350.427251687635,1788.27822499132,82.7123822869001,690.04551199051,2590.84243115529,1197.16033568376,14318.5216010851,6096.60659135939
"1520",1083.66025150998,779.095596841583,890.556916128622,1199.734344538,1397.38749294797,2469.21498204207,1292.33392842868,1232.62527497693,1171.02874875578,475.535294229538,1177.25814270215,986.699293523306,1048.42735896156,1683.02945301543,2622.09111766634,1477.9353885203,1270.98298765734,1392.19637296208,432.843865867403,205.213670961644,2037.09907849185,977.073754814097,875.778165390707,1581.67735332656,1091.73863451198,1448.56400617735,1495.04477427906,1233.0644514772
"68213",0,0,0,0,0,0,0,0,3278.88049651619,2872.23317714641,7225.13330717204,4775.6245806528,6390.41437843235,1683.02945301543,6133.82029311233,1686.77408472425,0,0,604.348039135619,363.166011641212,0,0,0,0,0,0,0,0
"2562892",562.831293419914,405.854450447708,1749.30822810979,1071.19137905178,1631.73197934297,994.099538224731,2264.91513229769,357.383260584443,1127.11517067744,925.708706100167,1939.01341150943,1657.65481311915,2895.65651522716,1140.71996259935,2341.15278363066,979.935420649328,2221.86655620099,2393.60078158393,1086.19309736537,587.035470872096,107.823769750041,940.78984879978,703.055249438651,1108.72481140048,985.823692357829,1125.33071554273,893.944298022534,608.897151735643
"5860",1755.69761678749,1112.47603828077,2957.92118571292,1671.05855132078,2109.10037755501,1827.86044125192,2864.45149084708,978.466791114689,848.995842847942,494.556705998719,577.087324853997,1499.78292615542,1397.90314528208,972.417017297803,1076.9302804701,1220.90314703851,527.222572657861,482.383830982475,225.949942559713,83.3291876026068,238.752633017949,1373.60501339913,1989.96260913777,1736.74376051544,1311.7158220629,2083.05898408974,601.100476256531,782.595085302864
"1404443",0,0,1113.19614516078,492.748034363819,295.10046434926,769.625448948179,0,202.112377951882,0,0,484.753352877357,670.955519595848,1747.3789316026,691.912108461898,3371.26000842815,5943.87058426641,0,134.334737741955,103.446961653845,125.615641012885,3542.78100607279,266.945879962472,243.27171260853,248.106251502206,1784.25941013525,1137.30231889957,7459.8110386708,3325.0747282868
"1352",890.4495089927,1145.08934233461,2321.80910276391,1863.8729995501,1154.36358113093,2340.94407388404,1305.65695861867,1642.05464147173,702.617249253469,0,0,0,0,3291.25759700795,0,0,1393.37394202435,1294.49838187702,623.404058387643,394.258992089946,207.945841660794,1656.10113879631,1525.31363805548,2225.20294316041,2664.16816033893,2825.29839221367,1602.93460335075,721.514493279226
"5861",1386.07706588486,884.182909903936,922.362520276073,1478.24410309146,1024.17219980037,1250.64135454079,1025.87332462895,773.752107867289,1097.83945195855,615.025647203535,1454.26005863207,1657.65481311915,1847.2291562656,1234.22159887798,3043.49861871986,722.903179167537,1205.08016607511,1178.48201746352,637.015500710517,164.170936769315,215.647539500083,2765.35197980541,1466.92842702943,1488.63750901323,1523.54570637119,1699.96767667094,601.100476256531,377.936163146261
"2761107",243.613544913097,112.334713963205,0,449.900379201748,512.086099900187,352.744997434582,1332.30301899864,628.890446416799,0,0,0,0,0,0,0,0,9668.88539499327,7247.96971362276,1056.24792425505,1446.4454504751,7435.98926383321,129.585378622559,1265.01290556435,0,0,0,0,0
"1492",1125.66258683983,982.022822065437,2417.22591520626,1413.97262034835,659.636332074817,2244.74089276552,1798.60907564817,964.587829538594,2254.23034135488,1052.51811789471,1708.17848156783,3078.50179579271,3045.43185222167,448.807854137447,0,385.548362222686,517.807883860399,757.159430909202,427.399288938253,135.56539475648,1752.13625843817,837.121545901733,608.179281521324,1085.46485032215,692.520775623269,646.466581269229,262.01815631695,419.929070162513
"1117645",1276.87099402727,786.342997742435,1653.89141566744,1499.66793067249,1015.49277437834,1507.18317085685,1239.04180766874,1292.47829677384,2283.50606007377,729.154117818625,1638.92800258535,2131.27047401034,2795.80629056415,1159.42028985507,2575.26806199373,1092.38702629761,508.393195062937,616.718568724431,334.841481142708,149.246306153923,0,831.93813075683,428.158214191012,527.225784442187,1222.095486394,993.643078617519,940.182796196113,467.64828268098
"2058762",798.044371267042,847.945905399676,954.168124423523,1221.15817211903,893.980818469817,801.693175987686,1185.74968690879,552.556157748277,1258.85590491247,1122.26329438171,1731.26197456199,1618.18684137822,1847.2291562656,1122.01963534362,1451.51472585101,738.967694260149,950.883568543642,806.008426451731,740.462462364362,3904.03462514303,177.139050303639,749.003488438393,515.736030730083,1170.75137427603,896.203356688936,933.785061833331,1433.39344338096,713.879419276271
"288000",0,61.6029076572414,1844.72504055215,321.357413715534,164.909083018704,929.964084145716,159.876362279837,58.1181515998973,0,0,0,552.551604373051,649.026460309536,0,936.461113452264,5574.38673713634,0,116.016364413507,138.836711693318,194.020198000099,388.935740884078,287.679540542082,48.6543425217059,0,374.775949160828,335.204893991452,8399.99383486691,9414.04624564324
"911045",0,137.700617116187,0,0,0,0,0,0,0,27149.8950652117,0,0,0,0,0,0,0,2753.86212371008,62.6126346852218,198.995074871897,0,106.260010470499,41.35619114345,193.833008986098,0,0,0,255.774979098985
"1071379",1612.88967666602,858.817006750954,1971.94745714195,1499.66793067249,1475.5023217463,1763.72498717291,1598.76362279837,1138.07484923978,1200.30446747468,538.940000126809,831.005747789756,1815.52670008288,1198.20269595607,860.215053763441,1872.92222690453,915.67736027888,941.46887974618,952.555413079319,451.899885119427,148.002586935973,150.183107866129,772.328856590453,673.862643925627,1349.07774254324,1189.5062734235,861.955441692306,1186.78811978854,708.153113774055
"1442551",453.625221562319,423.972952699838,0,1585.36324099664,1241.1578353513,833.760903027193,0,63.3227621909329,439.135780783418,1990.90776517433,3185.52203319406,631.487547854916,2096.85471792312,1870.0327255727,2575.26806199373,0,2042.98746904921,1111.31464859254,511.790231340074,595.741505397741,3057.5740421976,69.976104456182,287.060620878065,170.573047907766,0,838.012234978631,4115.22633744856,190.876850073869
"40324",991.255113784326,630.523878374118,1049.58493686588,2163.8065856846,546.803801588335,2180.60543868651,919.289083109062,231.605171301083,526.962936940102,545.280470716537,3624.1084000831,0,0,1757.83076203834,2622.09111766634,3534.19332037462,649.613527024864,482.383830982475,1012.69130882185,1777.27476244963,516.013755232341,430.223457026897,323.551377769344,449.692580847748,496.985497800228,790.12582155128,1171.37528706401,708.153113774055
"28031",949.252778454482,601.53427477071,2035.55866543685,1842.44917196906,1232.47840992926,2148.537711647,932.612113299049,402.489885706751,1419.87235786639,881.325411972076,1223.42512869047,2447.0142479378,1547.67848227659,2150.5376344086,2856.2063960294,1461.87087342769,423.660995885781,311.412346583623,326.674615748983,103.228695089797,231.05093517866,329.146861701301,253.002581112871,635.772269474402,464.396284829721,730.267804767092,1248.43945068664,742.510946787352
"1325100",0,50.7318063059635,1526.66899907764,257.085930972427,303.779889771297,384.812724474089,0,183.028805784751,0,0,669.421296830636,710.42349133678,798.801797304044,561.009817671809,2949.85250737463,5269.16095037671,0,0,127.947557835018,167.902094423163,3858.55061748362,212.520020940997,87.5778165390707,263.612892221094,1425.77806745967,838.012234978631,6026.41759528984,3050.21206418043
"145971",1932.10742517284,880.55920945351,2258.19789446901,1713.90620648285,1015.49277437834,2052.33453052848,1518.82544165845,812.786687300056,1112.47731131799,640.387529562444,623.254310842317,1618.18684137822,1947.07938092861,1122.01963534362,1357.86861450578,803.225754630596,743.760414999482,659.461439824144,329.396904213558,135.56539475648,346.57640276799,971.890339669194,934.163376416754,930.398443133272,1034.70751181359,849.983838335468,863.118632573481,341.669561632226
"238834",865.248107794793,771.848195940731,1176.80735345568,1371.12496518628,1640.411404765,1443.04771677783,972.581203869008,996.682928183313,1302.76948299081,748.175529587806,646.337803836476,1854.99467182381,1048.42735896156,1178.1206171108,2013.39139392237,1108.45154139022,903.810124556333,903.706417536789,345.730635001007,126.859360230834,211.796690580438,1119.61767129891,1004.71217307323,1333.57110182436,1515.39840312856,1364.76278267948,539.449145358425,484.827199187628
"1296",949.252778454482,674.00828377923,985.973728570974,1156.88668937592,789.827713405372,1314.77680861981,826.027871779157,603.734828560127,2385.97107558991,1356.86070620161,1385.00957964959,3749.45731538856,2995.50673989016,766.713417484806,2013.39139392237,835.35478481582,498.978506265475,573.975697624718,351.175211930157,115.66588726929,84.7186762321754,686.802506699564,608.179281521324,542.732425161075,537.722014013362,957.728268547006,493.210647184846,635.619910745985
"197",2494.93871859275,1358.88766890974,2798.89316497567,1885.29682713114,2004.94727249056,0,1345.62604918863,1351.46388347224,0,519.918588357628,0,0,0,1795.23141654979,1826.09917123191,1461.87087342769,1214.49485487257,1276.18000854857,1274.03100142103,670.364658474703,0,995.215707821255,1182.30052327745,961.411724571048,1108.03324099723,646.466581269229,0,662.342669756327
"48296",873.648574860762,405.854450447708,954.168124423523,1006.91989630867,1006.8133489563,897.896357106208,519.59817740947,764.210321783724,1024.65015516131,310.683058896631,1015.67369174303,1026.16726526424,1397.90314528208,2879.85039738195,3043.49861871986,2730.96756574403,781.419170189329,665.56756426696,451.899885119427,208.944828615492,127.078014348263,914.872773075268,880.643599642877,1426.61094613768,1238.39009287926,754.211011480768,1078.89829071685,429.472912666206
"585",1444.88033534665,1076.23903377651,1399.44658248783,2099.53510294149,902.660243891854,2565.4181631606,692.797569879293,919.481204416286,512.325077580655,298.002117717177,0,710.42349133678,0,2505.84385226742,2996.67556304724,5847.48349371074,809.663236581715,677.779813152592,304.896308032384,171.633252077011,0,396.531258585031,471.947122460547,426.432619769416,415.512465373961,359.148100705127,508.623479909373,158.427785561312
"94643",3024.16814374879,1416.86687611655,4420.97897649566,1671.05855132078,946.05737100204,833.760903027193,1265.68786804871,319.216116250182,585.514374377891,285.321176537723,831.005747789756,1933.93061530568,1447.82825761358,710.612435717625,1638.80694854146,514.064482963582,611.954771835017,757.159430909202,315.785461890684,159.196059897518,323.471309250124,375.797598005422,464.648971082292,783.085356303837,651.784259410135,550.693754414529,940.182796196113,503.914884195015
"907046",0,90.5925112606491,954.168124423523,0,642.277481230743,0,319.752724559674,143.994226351984,907.547280285731,323.364000076086,1500.42704462039,2170.73844575127,0,0,0,0,0,0,1222.30752059411,528.580667628476,17633.0372030514,82.9346423184379,260.300732491127,271.366212580538,619.195046439629,0,493.210647184846,68.715666026593
"2306583",2637.74665871422,1529.20159007976,4802.64622626507,3085.03117166913,1267.19611161741,6189.07131862494,6315.11631005356,24.288182758166,0,0,0,0,0,0,0,0,706.101659809635,714.416559809489,468.233615906876,72.1357146410626,0,0,158.126613195544,0,0,0,0,0
"28197",1344.07473055502,2750.38864187331,2767.08756082822,2163.8065856846,1518.89944885649,3495.38224730631,1718.67089450825,1027.91059172953,541.600796299549,209.235529460997,854.089240783915,473.615660891187,1447.82825761358,448.807854137447,0,0,574.29601664517,659.461439824144,215.060788701414,101.984975871847,535.267999830563,1044.45815169783,532.76505061268,682.292191631066,855.466840475803,849.983838335468,554.861978082952,395.11507965291
"316",470.426155694257,413.10185134856,445.278458064311,1521.09175825353,633.598055808705,962.031811185223,426.336966079565,230.737736202577,614.790093096786,805.239764895351,2446.85025738095,0,1647.52870693959,2861.15007012623,4635.48251158871,1831.35472055776,828.492614176638,586.18794651035,852.076289411931,1069.59852743645,281.111971134036,196.96977550629,180.021067330312,488.459182644968,358.481342675574,1125.33071554273,1417.98061065643,355.030941137397
"27289",1260.07005989533,731.987490986045,1844.72504055215,1156.88668937592,1336.63151499371,1667.52180605439,1638.73271336833,1230.02296968141,585.514374377891,329.704470665813,461.669859883198,1539.25089789636,1597.60359460809,504.908835904628,1076.9302804701,417.67739240791,1016.78639012587,751.053306466386,299.451731103235,104.472414307746,103.972920830397,1560.20795861561,634.939169908262,1310.31114074602,1108.03324099723,1149.27392225641,770.641636226322,1000.19469438708
"83637",0,0,1081.39054101333,321.357413715534,182.267933862778,513.083632632119,239.814543419755,166.547538913139,0,0,969.506705754715,631.487547854916,1048.42735896156,748.013090229079,2668.91417333895,4192.83843917171,0,85.485742199426,122.502980905869,143.027710064176,3577.43864634959,209.928313368546,107.039553547753,139.559766469991,1246.53739612188,814.069028264956,5147.88612999183,2708.54250254821
"1660078",151.20840718744,115.958414413631,349.861645621959,0,312.459315193334,352.744997434582,266.460603799728,130.982699874395,9338.95427132736,2054.3124710716,2400.68327139263,5604.45198721238,5591.61258112831,0,0,0,0,0,0,0,0,129.585378622559,87.5778165390707,0,0,119.716033568376,0,0
"1505",940.852311388513,565.297270266451,1367.64097834038,1049.76755147075,1215.11955908519,1539.25089789636,1025.87332462895,534.340020679653,1771.18098249312,855.963529613168,669.421296830636,2447.0142479378,898.652021967049,355.306217858813,702.345835089198,321.290301852239,753.175103796944,604.506319838798,288.562577244935,99.4975374359485,92.4203740714641,1244.01963477657,501.139727973571,1473.13086829435,1336.15773179078,1484.47881624786,1602.93460335075,1263.60474748902
"5850",470.426155694257,177.561322070872,508.889666359212,385.628896458641,286.421038927223,737.557721908671,599.536358549388,813.654122398562,1346.68306106915,640.387529562444,1892.84642552111,2012.86655878754,1148.27758362456,1327.72323515662,1357.86861450578,1333.35475268679,1016.78639012587,1050.25340416438,386.56496196963,95.7663797821004,103.972920830397,751.595196010844,3979.92521827554,1077.71152996271,1148.76975721036,1412.64919610683,385.320818113161,341.669561632226
"28116",361.220083836661,300.767137385355,0,792.681620498318,616.239204964631,1507.18317085685,479.629086839511,818.858732989598,1566.25095146086,1039.83717671526,2192.93183444519,4420.41283498441,3944.08387418872,617.11079943899,1919.74528257714,578.32254333403,828.492614176638,573.975697624718,332.119192678133,143.027710064176,0,409.489796447287,576.553958882215,1387.84434434046,545.869317255988,694.35299469658,0,0
"5507",890.4495089927,539.931367113469,1208.61295760313,985.496068727639,746.430586295187,2180.60543868651,1079.1654453889,934.227601090886,1083.2015925991,519.918588357628,346.252394912398,1184.03915222797,1148.27758362456,878.915381019168,1357.86861450578,594.387058426641,668.442904619788,689.992062038224,419.232423544528,148.002586935973,207.945841660794,1080.74205771214,739.54600632993,1783.2636826721,1246.53739612188,1364.76278267948,1048.0726252678,1559.46386510351
"1314",218.412143715191,318.885639637485,0,0,355.856442303519,994.099538224731,386.367875509606,264.567705044309,1024.65015516131,564.301882485718,554.003831859837,1184.03915222797,3344.98252621068,0,1123.75333614272,497.99996787097,4961.54099626237,3248.45820357819,2526.28369512547,2868.01651659121,69.315280553598,152.91074677462,997.414021694971,248.106251502206,236.271794036174,155.630843638889,0,280.588969608588
"986",1100.46118564192,804.461499994564,1335.83537419293,1649.63472373974,1371.34921668186,1218.57362750128,652.828479309334,1174.50712337703,775.806546050705,640.387529562444,1200.34163569631,0,0,654.511453950444,4869.59778995177,1702.83859981686,1205.08016607511,1245.64938633449,302.17401956781,144.271429282125,0,393.93955101258,600.881130143068,620.265628755515,407.365162131335,574.636961128204,1464.21910883001,450.469366174332
"1624",697.238766475416,420.349252249412,1367.64097834038,942.648413565568,477.368398212038,897.896357106208,492.952117029497,634.095057007835,424.497921423971,247.27835299936,530.920338865677,670.955519595848,698.951572641039,467.508181393174,842.815002107038,176.709666018731,376.587551898472,439.640959882762,849.354000947356,293.517735436048,9711.84097534301,676.435676409759,506.005162225742,503.965823363856,317.744826462441,909.841855119656,1741.65009787149,175.60670206796
