taxonomy_id,072023_Carolina_2023_Baya_052_DCYL_S9_S_filt.bracken_num,072023_Carolina_2023_Baya_053_MCAV_S3_S_filt.bracken_num,072023_Carolina_2023_Baya_055_MCAV_S4_S_filt.bracken_num,072023_Carolina_2023_Baya_057_SSID_S7_S_filt.bracken_num,072023_Carolina_2023_Baya_059_SSID_S8_S_filt.bracken_num,072023_Carolina_2023_Baya_061_SSID_S5_S_filt.bracken_num,072023_Carolina_2023_Baya_063_SSID_S6_S_filt.bracken_num,072023_Carolina_2023_Baya_065_DCYL_S1_S_filt.bracken_num,072023_Carolina_2023_Baya_066_DCYL_S2_S_filt.bracken_num,122021_Coralina_2021_Baya_001_DCYL_S24_S_filt.bracken_num,122021_Coralina_2021_Baya_003_MCAV_S27_S_filt.bracken_num,122021_Coralina_2021_Baya_005_MCAV_S28_S_filt.bracken_num,122021_Coralina_2021_Baya_007_MCAV_S29_S_filt.bracken_num,122021_Coralina_2021_Baya_009_DCYL_S25_S_filt.bracken_num,122021_Coralina_2021_Baya_010_DCYL_S26_S_filt.bracken_num,122021_Coralina_2021_Baya_013_DLAB_S43_S_filt.bracken_num,122021_Coralina_2021_Baya_015_DLAB_S44_S_filt.bracken_num,122021_Coralina_2021_Baya_017_MCAV_S30_S_filt.bracken_num,122021_Coralina_2021_Baya_019_SSID1_S46_S_filt.bracken_num,122021_Coralina_2021_Baya_021_SSID2_S36_S_filt.bracken_num,122021_Coralina_2021_Baya_023_MCAV_S31_S_filt.bracken_num,122021_Coralina_2021_Baya_025_MMEA_S22_S_filt.bracken_num,122021_Coralina_2021_Baya_027_PSTR4_S34_S_filt.bracken_num,122021_Coralina_2021_Baya_029_MMEA_S23_S_filt.bracken_num,122021_Coralina_2021_Baya_031_MMEA_S45_S_filt.bracken_num,122021_Coralina_2021_Baya_033_PSTR7_S35_S_filt.bracken_num,122021_Coralina_2021_Baya_035_PSTR_S32_S_filt.bracken_num,122021_Coralina_2021_Baya_037_PSTR_S33_S_filt.bracken_num
36839,850,76,127,26,74,77,63,52,68,31,28,35,98,21,37,35,252,27,77,119,65,23,160,28,17,64,58,53
2758440,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
459526,849,103,143,15,39,67,63,69,102,56,40,45,97,42,37,18,112,64,0,336,62,22,216,0,37,44,55,43
680,844,86,205,95,82,188,188,60,96,62,49,39,70,51,26,27,238,30,0,115,64,44,233,30,0,94,63,52
856,839,65,95,0,23,63,58,0,15,0,38,28,105,0,0,18,166,49,0,160,37,0,139,45,24,81,68,30
1915309,838,47,77,0,0,21,19,0,0,0,41,26,65,0,0,0,69,15,0,30,38,38,55,19,19,45,35,23
2602769,836,30,47,0,12,13,33,0,0,0,14,13,12,0,15,0,54,13,0,82,20,0,29,0,0,31,17,0
3242677,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
647221,834,43,55,82,145,120,75,1126,647,197,32,19,0,307,228,32,2609,26,18,197,21,427,318,109,634,97,100,60
76760,833,25,28,0,0,41,49,0,0,0,0,15,47,0,0,19,114,0,0,29,18,0,0,0,0,11,22,0
1423,827,0,67,146,179,933,1214,0,96,0,0,0,71,0,0,0,733,0,284,688,55,124,363,0,0,401,179,214
3070659,816,0,11,0,0,15,51,10,24,0,11,0,13,0,0,0,16,0,0,21,0,0,13,0,0,0,0,15
1578925,813,136,178,40,65,98,78,36,67,30,50,49,63,15,27,30,314,35,33,306,59,29,239,24,23,173,129,100
76859,806,127,167,81,128,85,68,0,15,0,22,56,137,0,0,31,488,33,43,209,77,65,167,0,43,117,120,57
727,796,61,109,27,48,61,71,23,39,0,28,30,61,0,0,24,292,33,17,110,23,77,107,36,51,50,43,40
1922217,795,149,236,41,92,78,61,29,42,28,65,62,119,0,0,36,225,78,37,249,88,33,182,26,34,76,81,52
384,790,139,239,141,144,613,844,0,88,83,50,82,116,0,0,76,278,61,162,202,53,37,195,0,32,98,112,90
453459,790,75,114,109,165,126,100,20,43,0,22,34,175,11,0,24,43,43,14,584,34,22,263,22,13,83,88,47
253,785,56,118,83,153,163,193,74,124,59,42,46,125,31,41,33,321,59,26,406,81,22,227,0,47,199,169,150
2879113,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45151,784,107,134,80,95,69,58,27,60,20,22,37,60,23,20,41,375,34,55,183,44,20,474,10,13,54,38,35
2004662,775,42,57,1180,1247,981,1857,805,474,242,36,63,26,204,187,161,878,0,5142,185,17,108,568,36,75,19,40,33
2763068,774,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913495,761,65,85,0,0,0,0,0,0,0,0,65,43,0,0,0,0,55,0,0,27,0,24,0,0,0,0,0
1282,757,97,114,110,166,235,1894,35,25,87,77,48,77,47,31,255,626,56,3156,216,57,66,639,58,111,109,114,92
199306,743,54,71,73,132,110,73,50,69,27,21,22,62,20,20,27,209,21,39,234,25,18,207,14,15,105,116,89
256618,741,26,31,0,14,137,269,0,19,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0
1530123,737,56,89,15,19,23,65,23,0,28,38,19,70,0,0,0,240,32,0,124,59,30,189,0,21,87,77,54
113287,737,199,247,0,0,0,0,0,0,0,87,86,100,0,0,0,0,89,0,0,97,0,19,0,0,0,0,0
880535,737,66,80,58,66,58,71,51,72,21,45,21,143,29,17,28,116,30,29,310,113,35,277,19,26,106,89,69
305,733,0,19,33,27,95,103,14,20,19,0,0,30,0,0,0,113,0,19,20,0,0,92,0,25,32,25,0
1624,731,83,116,40,72,312,236,29,39,23,43,44,55,17,14,113,92,28,2522,261,37,25,208,18,11,65,39,76
2506420,731,104,99,0,18,12,0,0,0,0,33,40,40,0,0,0,56,22,0,35,34,27,30,12,11,0,0,0
166486,731,69,114,25,42,18,20,0,0,32,25,47,62,0,0,0,55,24,0,81,41,0,120,19,15,31,16,0
1785995,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,726,99,119,26,49,59,54,23,30,0,54,41,80,0,16,52,580,38,55,362,116,38,368,40,40,99,100,62
2761107,725,29,31,1027,1187,388,1163,0,0,0,0,21,59,0,0,0,0,11,1931,50,100,0,520,0,0,0,0,0
2034170,723,127,138,35,56,101,71,14,24,11,31,41,132,0,15,21,169,55,42,200,115,37,450,15,13,73,77,61
42858,719,16,22,31,48,82,74,19,32,0,14,0,35,0,0,13,52,0,0,156,35,0,133,12,0,115,69,48
231049,716,86,113,0,0,12,18,0,0,0,18,38,77,0,63,0,57,11,18,71,61,27,54,0,17,14,21,19
107401,714,35,103,59,87,36,74,138,200,22,17,21,45,67,33,0,46,18,13,266,35,35,166,23,14,54,52,42
36050,713,100,144,26,48,123,105,25,65,33,74,34,59,22,41,32,281,17,46,226,113,22,284,33,54,56,48,35
280754,713,51,82,97,134,154,150,53,84,45,15,23,80,46,23,20,251,30,44,264,42,43,376,24,74,47,89,45
2027860,711,0,119,130,206,314,357,58,0,0,0,0,0,0,0,22,182,0,0,177,0,42,352,0,44,66,50,0
5854,711,180,210,91,164,106,48,30,44,21,34,67,136,16,0,0,453,64,0,278,35,75,247,63,44,97,119,67
674703,706,0,22,0,0,71,151,0,12,0,0,0,14,0,0,0,0,0,46,0,0,0,10,0,0,0,0,0
39960,706,36,52,18,13,42,204,0,0,0,0,38,55,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
2766984,706,19,38,0,0,16,16,30,38,0,0,0,13,12,0,0,153,0,0,120,14,13,32,0,20,37,52,28
1798193,704,0,0,0,0,19,83,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,698,0,121,115,192,231,210,0,41,81,0,0,44,0,52,58,183,35,59,115,62,39,384,76,75,87,57,0
1296,696,113,186,53,94,129,93,163,214,60,31,54,91,95,60,32,333,41,22,265,62,41,250,43,52,70,66,80
1355374,692,33,296,52,78,82,85,39,43,0,11,11,31,20,10,26,220,17,13,64,25,12,145,0,0,45,45,21
173,689,0,111,84,173,132,207,0,0,0,0,0,0,0,0,240,134,0,23,215,46,0,294,0,0,49,85,0
1598,685,46,70,73,114,111,74,41,70,30,17,21,91,25,20,27,430,32,23,266,91,19,141,15,14,64,76,48
5454,682,96,113,43,50,127,95,68,80,24,34,42,107,29,21,19,148,48,63,190,65,55,239,30,29,81,84,77
1894999,679,13,48,29,47,109,173,0,14,12,0,0,0,0,0,0,0,0,1710,15,0,0,62,0,0,49,0,0
228899,677,110,160,12,39,85,73,0,20,18,32,57,87,0,0,0,35,39,14,190,66,28,145,0,19,70,80,45
615,674,69,135,69,116,248,537,111,128,98,0,51,119,64,0,78,128,43,56,262,67,45,230,0,48,110,121,94
36914,674,119,178,73,72,77,68,67,84,46,78,53,81,38,33,23,153,36,39,211,48,29,263,19,50,92,42,51
1358,673,92,149,37,70,105,291,51,70,230,48,37,92,29,30,83,409,36,450,358,0,88,428,90,191,189,184,133
670,668,65,234,72,87,156,205,65,64,41,22,28,79,26,21,17,298,23,82,255,53,35,202,42,47,134,102,61
2587410,667,102,99,49,96,100,109,24,43,17,21,32,34,12,12,16,104,24,36,118,22,11,186,0,33,58,49,26
151895,665,41,78,0,12,38,50,16,30,0,11,17,90,0,0,0,48,11,0,82,79,14,41,0,14,36,21,13
1307,664,62,91,40,75,83,122,113,138,36,43,24,101,56,26,32,476,79,15,213,103,69,161,54,54,108,90,65
165179,661,51,65,39,75,128,124,20,21,17,28,22,88,0,17,29,267,43,37,290,59,81,206,55,17,100,67,54
285665,660,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813611,656,0,0,0,17,39,0,60,78,0,0,0,0,56,0,0,206,0,0,88,0,0,45,0,0,45,47,54
2507161,652,22,26,13,41,37,29,0,0,0,0,0,0,0,0,13,111,0,0,57,12,16,222,0,0,25,23,17
2721244,645,0,87,0,0,0,0,0,0,0,0,0,385,0,0,0,494,0,0,813,113,0,0,0,0,262,295,368
3394321,644,60,70,0,0,15,60,0,0,0,18,26,37,0,0,0,0,13,0,0,31,0,0,0,0,14,0,0
373672,641,25,53,55,77,28,31,0,0,0,0,14,106,0,0,28,92,20,0,92,16,0,133,17,19,50,46,43
2058762,637,95,234,101,132,272,3139,86,177,75,30,57,103,41,37,93,374,25,46,289,89,60,212,31,46,151,110,78
64104,637,131,165,33,43,82,65,134,141,31,37,50,100,53,40,22,213,40,15,211,61,31,181,18,62,52,57,43
1752063,637,17,18,15,46,249,123,0,118,0,0,0,11,0,0,0,116,0,21,55,0,0,59,0,0,22,21,21
71237,636,53,84,34,56,44,31,11,13,0,30,27,159,0,0,11,126,40,0,40,106,0,353,0,0,0,18,18
1325120,635,0,37,0,22,71,163,0,0,48,135,49,63,61,57,1072,4330,56,1890,283,42,68,100,181,867,68,477,213
2906076,634,0,0,0,0,338,331,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0
3403077,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246787,627,24,31,42,28,71,66,34,51,0,24,0,32,21,0,18,28,0,0,128,23,0,82,0,0,43,61,47
1929291,621,40,183,39,34,469,763,12,60,53,0,30,26,19,0,33,62,0,10734,170,17,0,332,0,0,316,14,21
28132,621,105,128,38,94,110,181,54,58,47,26,34,46,28,17,72,413,29,120,233,29,28,159,0,61,69,58,50
318829,621,70,95,66,107,117,104,32,51,18,23,20,113,25,18,40,342,22,42,230,71,32,235,17,34,62,49,32
3031803,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0
1505,616,112,156,80,99,106,80,121,135,29,43,49,140,62,18,104,662,48,24,480,77,19,206,15,20,190,164,124
148305,616,157,165,33,72,67,95,62,71,26,38,54,83,39,12,35,276,23,77,280,91,32,187,23,33,112,101,63
358,612,112,274,195,176,938,1542,95,262,172,0,83,69,79,52,161,511,0,147,311,44,0,270,0,101,134,87,116
1220207,611,118,121,13,40,50,43,31,61,18,27,32,77,31,25,31,183,31,36,201,63,17,141,19,25,128,75,71
2567941,610,54,60,43,84,104,69,20,26,13,21,40,52,0,0,32,41,21,0,118,27,0,65,0,14,32,44,21
3082533,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,603,36,162,147,104,543,1919,89,288,302,0,84,120,0,43,94,406,60,264,1897,82,67,256,0,97,207,150,116
1126,600,53,86,154,180,340,578,0,206,38,23,60,70,0,0,71,366,43,209,147,70,28,332,20,39,110,83,54
463800,599,129,173,40,55,74,57,80,106,38,36,53,88,39,25,34,323,32,18,148,55,0,130,14,24,59,46,30
1100,598,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
1498,597,18,45,41,73,77,61,16,35,0,0,0,42,0,0,15,87,0,0,89,23,0,165,0,12,28,40,14
2663009,597,51,55,27,39,42,62,119,127,40,10,17,51,61,0,21,56,18,65,120,43,15,146,0,167,35,47,34
181124,596,56,78,48,92,107,72,37,39,0,16,22,142,18,16,15,287,36,103,297,54,44,222,34,47,118,74,86
1355330,594,68,104,34,75,57,71,0,45,0,17,27,93,0,0,0,107,22,0,138,40,15,117,20,28,55,51,59
818,594,79,131,60,108,129,114,21,44,0,40,51,66,16,0,19,329,23,58,153,57,23,156,17,31,39,70,37
2754725,593,19,24,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34406,586,48,83,70,76,87,95,30,68,34,35,28,26,37,26,17,325,17,44,191,24,42,220,24,26,125,99,60
182096,586,94,115,30,49,118,86,22,32,0,35,43,29,17,0,37,241,36,40,248,22,31,175,0,0,75,91,38
121627,585,85,114,97,134,153,136,75,108,30,29,32,29,49,19,19,287,29,69,340,28,42,296,25,26,136,82,103
2099387,582,66,112,103,145,539,250,0,173,42,33,49,70,0,0,47,434,19,63,127,70,58,272,32,58,65,0,48
746128,579,43,68,31,50,77,59,0,14,0,18,23,47,0,0,11,176,28,96,95,21,28,203,28,23,55,25,22
28131,578,48,87,60,92,67,112,0,0,0,32,0,28,0,0,0,91,16,13,122,15,28,164,22,18,46,53,23
33964,577,0,0,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,68,0,0,21,0,42
1381081,576,0,393,0,0,23,32,21,15,0,0,0,12,0,0,0,72,0,0,11,0,0,21,0,0,0,0,0
1596,574,67,90,0,0,151,83,0,50,0,0,0,0,0,0,0,0,0,0,94,0,169,123,0,0,27,0,0
456999,574,42,51,65,138,80,78,11,19,14,18,0,20,10,16,47,436,23,84,163,21,34,135,27,33,89,89,79
2651167,573,16,19,44,47,25,27,18,23,0,0,0,18,0,0,18,124,0,0,177,10,10,49,0,25,56,24,17
38293,572,103,216,34,53,95,104,40,50,44,40,60,127,24,16,16,110,38,56,224,76,24,311,0,27,58,52,42
821,572,28,46,53,57,36,36,0,0,0,29,0,69,0,0,0,63,32,0,118,30,0,202,0,13,43,35,29
48095,572,92,81,80,141,87,76,69,81,14,37,25,61,26,0,35,277,23,65,257,52,24,195,0,13,115,111,75
33047,571,19,18,0,0,14,0,0,0,0,0,0,15,0,0,0,68,26,0,0,14,0,25,0,0,0,0,11
1241981,566,81,103,28,37,43,60,24,49,0,14,39,29,0,0,0,216,20,0,111,0,34,114,37,22,24,22,19
246432,566,0,47,174,223,139,124,41,39,22,0,0,18,23,25,0,146,0,23,187,40,24,180,22,19,74,76,48
1542,566,108,150,0,22,32,18,0,0,0,30,58,76,0,0,13,26,23,0,49,32,15,46,13,0,19,12,0
2778902,565,126,103,0,14,16,20,0,10,14,109,84,32,0,0,0,21,136,0,132,34,0,22,0,0,0,0,0
164546,561,21,43,31,26,168,286,31,44,39,0,25,0,33,0,33,75,0,51,197,0,0,52,0,0,55,77,75
1287690,561,52,104,23,16,79,122,0,37,0,0,29,109,0,0,17,44,0,291,77,89,0,70,0,0,39,39,18
208375,558,0,0,38,43,83,249,0,0,64,84,66,65,42,71,794,2987,72,1496,263,59,40,84,115,571,66,344,177
36035,558,106,118,51,96,88,55,54,56,13,34,46,70,21,11,21,99,28,0,230,54,28,170,12,24,65,96,77
1006,556,85,162,16,50,116,146,24,66,15,37,43,111,16,21,38,242,38,0,252,83,26,217,0,25,95,46,51
2905121,555,32,49,0,19,23,182,0,27,12,14,11,18,0,0,22,196,0,0,48,21,0,45,0,0,16,17,12
2321133,554,15,2988,40,57,95,62,23,24,15,0,14,32,0,0,23,139,0,17,210,0,21,300,16,14,92,54,40
83554,552,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,19,0,0
2755338,552,0,0,22,28,0,0,0,0,0,0,0,0,0,0,0,24,0,0,31,0,0,0,0,21,10,31,14
564305,552,23,31,53,69,88,72,21,13,29,0,16,21,0,0,30,272,14,25,324,12,38,294,24,43,69,64,62
2341117,550,10,14,46,47,36,28,87,86,0,0,0,10,35,0,30,279,0,0,56,0,0,60,0,13,26,0,11
47466,549,32,31,64,82,46,22,13,17,0,0,12,21,0,0,0,29,0,0,87,62,37,77,40,43,25,34,35
37727,547,50,62,29,73,108,70,39,52,16,28,26,26,16,14,19,112,14,44,116,27,72,982,14,34,35,30,37
2850,546,57,64,46,74,78,82,53,75,33,17,25,34,32,16,31,367,12,23,166,16,0,283,10,0,51,36,40
373994,544,61,96,45,61,202,174,11,101,16,18,34,35,0,37,17,79,27,42,113,23,10,103,0,16,70,63,42
1465,541,64,86,0,22,75,56,24,19,22,46,46,63,17,0,0,131,39,45,96,44,0,111,0,20,79,80,51
5518,540,79,95,37,56,83,60,44,51,0,21,46,34,18,0,41,350,0,89,156,37,32,232,0,17,61,74,46
584,539,35,99,40,46,81,159,29,52,0,14,21,32,0,0,54,270,16,20,373,20,150,185,32,50,169,169,148
1972867,535,21,46,0,0,66,166,0,29,0,0,0,0,0,0,14,69,0,0,0,0,0,23,0,0,0,0,0
258,535,108,219,76,100,187,181,16,24,0,21,76,76,0,0,23,174,29,77,119,67,0,409,0,17,87,65,58
704125,535,33,49,36,74,71,70,18,21,17,16,15,37,0,19,31,141,0,30,315,23,0,98,0,0,118,88,48
195108,535,60,53,32,60,107,108,62,78,15,32,15,42,32,24,39,345,19,26,468,58,0,200,0,0,138,194,111
2494373,534,92,74,33,35,41,31,37,47,0,17,31,84,0,0,41,118,25,0,100,57,16,96,0,13,28,56,41
45286,531,77,92,94,111,0,28,122,133,56,29,39,137,68,37,23,77,42,0,116,80,0,274,0,0,67,104,31
1987584,528,13,21,0,0,0,18,0,45,0,0,0,19,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
1283,528,40,76,63,86,182,132,23,45,0,34,23,58,25,17,19,137,26,88,200,28,30,156,16,19,88,69,66
2041044,527,0,0,14,27,13,0,0,0,0,0,0,0,0,0,49,342,0,0,75,0,0,71,0,0,23,20,11
163877,526,46,46,26,31,28,14,34,44,18,17,17,46,23,0,0,70,20,0,70,41,43,202,19,25,53,44,37
2576904,526,23,20,44,59,385,105,11,86,0,38,17,48,0,41,0,84,28,21,82,89,26,114,13,13,26,51,17
33038,523,86,134,31,33,72,67,39,77,24,32,48,124,40,0,26,269,43,0,103,75,0,302,20,21,22,44,15
216946,523,39,51,0,11,14,0,0,0,0,22,17,29,0,0,13,15,18,0,57,12,0,21,0,0,0,11,0
80884,523,73,74,40,57,107,102,26,57,0,0,31,105,14,0,16,136,31,89,184,119,29,218,0,0,93,53,43
2912824,522,30,55,0,0,72,42,29,46,0,0,13,53,0,13,0,26,0,12,117,37,28,49,0,0,77,62,27
2844289,522,14,11,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59893,521,163,169,67,70,0,0,0,0,0,48,80,132,0,0,0,72,0,0,412,76,0,76,0,0,110,67,0
1268659,521,43,57,0,15,25,24,30,25,18,0,13,0,10,0,0,254,0,10,59,29,14,127,0,15,26,25,32
357276,520,22,43,17,33,39,55,0,0,0,0,0,26,0,0,0,50,0,0,143,0,0,97,0,0,24,0,27
79883,517,77,105,45,78,135,100,69,65,0,32,31,89,29,0,33,278,39,26,180,63,0,426,0,24,64,93,53
69781,517,62,95,24,49,63,57,139,140,105,0,31,29,63,68,34,222,21,39,162,36,72,82,57,75,67,85,55
162425,516,23,36,47,90,71,50,30,53,15,0,13,15,23,10,46,80,0,39,161,0,10,128,14,18,75,58,45
1008305,512,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,34,23,0,13,0,0,10,12,0
42260,511,105,107,48,75,62,51,61,59,29,31,29,93,43,31,40,197,30,0,185,53,23,158,15,36,34,38,27
3160967,510,26,33,0,14,0,0,24,28,0,11,0,13,0,0,0,118,0,0,47,0,0,33,11,0,20,30,23
33033,510,101,135,0,0,101,141,0,0,0,29,52,84,0,0,24,64,44,17,83,55,0,90,0,32,41,37,21
654,508,34,101,45,67,84,370,32,79,75,0,28,45,20,0,17,134,24,54,108,26,0,118,19,21,40,50,50
388950,508,25,54,16,40,13,35,0,0,0,0,0,34,0,0,0,0,0,172,47,0,0,61,0,10,14,20,0
3069689,507,12,12,0,12,11,45,0,0,0,0,0,0,0,0,0,0,0,13,32,15,10,36,0,0,11,0,0
218208,506,0,12,0,0,15,34,0,0,15,0,13,0,0,0,0,0,0,0,37,0,0,13,0,0,18,0,0
1196083,504,34,42,38,51,48,169,25,24,25,17,0,38,0,0,26,157,20,11,112,34,42,105,37,40,63,22,41
2102,504,55,57,26,49,37,19,0,21,0,0,23,32,0,0,0,141,20,0,83,0,29,73,23,24,0,39,17
4932,503,65,76,18,15,40,55,27,30,0,28,22,50,16,0,41,307,24,0,208,62,18,174,0,20,19,29,24
1620816,501,0,10,21,33,111,74,0,77,0,0,0,19,0,26,0,0,0,24,125,10,24,73,0,15,50,36,33
1159556,501,150,204,81,156,149,148,87,123,25,25,68,68,50,14,24,384,28,25,234,55,50,208,41,32,116,73,57
323732,501,78,112,22,24,53,30,17,20,12,35,38,81,0,0,0,77,18,13,60,38,0,46,0,0,33,39,13
218490,500,30,93,0,39,43,51,0,0,0,34,0,0,0,0,0,0,22,0,51,46,0,41,0,0,22,0,0
159,499,15,36,30,38,38,38,26,29,22,0,12,50,17,0,28,185,20,11,201,25,16,53,0,17,140,115,106
36738,499,18,21,0,0,0,20,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98403,498,89,104,11,44,44,79,18,27,14,34,33,15,10,11,12,327,21,21,90,13,22,89,14,30,25,31,15
6039,498,44,50,45,49,86,59,23,20,20,0,21,50,0,12,10,115,19,90,145,41,0,198,10,25,75,69,45
348837,498,29,63,30,57,83,41,23,33,0,14,19,39,14,0,38,317,20,12,148,37,36,188,26,18,69,65,44
1397264,497,10,37,18,42,47,67,28,39,11,0,0,11,23,16,19,297,0,0,60,16,0,45,0,0,45,39,31
2911172,496,54,64,32,45,24,16,20,20,0,22,25,42,0,0,0,26,15,0,104,10,14,208,0,0,58,43,37
1524260,495,42,83,13,0,40,92,0,69,0,21,11,35,0,34,0,31,19,0,31,28,0,43,0,0,13,0,0
1297617,495,24,40,0,0,0,24,0,0,0,10,24,56,0,0,0,13,0,0,0,37,0,13,0,0,0,0,0
2704651,493,21,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,148,14,0,17,0,0,0,23,0
1160,493,89,124,0,39,158,174,0,162,62,48,59,46,0,0,26,155,32,87,142,65,67,135,0,50,71,54,86
57706,488,0,0,0,0,210,252,0,0,0,0,0,97,0,0,41,74,0,0,256,0,0,122,0,0,119,73,46
3108175,488,74,77,0,0,19,170,0,22,0,0,51,31,0,0,0,0,80,14,0,0,0,0,0,0,0,0,0
3342349,488,0,0,15,32,22,14,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,114,0,0,0,0,0
29388,487,50,91,49,88,124,430,53,103,82,60,0,53,47,0,27,212,0,935,153,35,25,390,23,24,23,26,0
1054033,485,49,471,11,23,37,27,14,28,0,34,30,63,12,38,23,219,22,0,85,28,19,55,14,19,51,29,30
27288,485,69,71,26,44,70,44,22,28,0,13,33,55,0,0,0,104,25,27,621,40,20,193,0,14,128,122,110
208962,484,0,24,28,38,293,208,32,38,22,0,0,0,14,0,0,66,0,15,68,14,0,88,0,0,25,28,15
28108,484,89,856,87,352,172,754,380,291,35,17,42,26,16,21,29,182,38,29,90,35,29,159,14,36,36,32,23
2594496,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
55601,479,123,186,0,0,19,23,25,28,0,40,39,35,22,0,0,0,64,0,104,91,0,78,0,0,0,0,0
5059,479,55,45,0,0,91,0,0,85,0,0,43,0,0,0,0,0,0,0,187,0,0,301,0,0,0,0,0
34085,477,122,187,39,60,63,97,41,64,30,38,73,148,32,28,26,410,50,0,182,92,35,286,40,43,67,46,49
1751095,476,11,24,13,20,30,49,0,20,0,0,13,0,0,0,0,38,0,0,20,0,0,109,0,0,0,0,0
1392,476,0,0,0,0,0,0,284,383,0,0,0,0,0,0,0,1458,0,0,278,0,0,383,0,0,220,0,0
51669,476,57,69,32,41,64,49,22,25,0,21,37,39,0,0,0,92,22,0,170,42,26,144,0,32,38,57,34
254,474,17,36,45,82,40,39,42,49,15,0,0,58,21,17,26,222,12,27,203,45,41,121,16,27,74,46,36
412384,474,111,180,0,0,42,47,31,52,0,42,68,0,0,0,46,214,58,29,141,62,22,92,0,23,42,48,40
40214,473,72,98,126,142,137,217,40,66,0,31,39,69,38,19,160,1049,34,94,310,47,94,173,51,93,60,111,86
79880,473,72,90,0,77,71,42,26,31,0,0,32,59,16,0,0,86,0,0,193,42,30,96,17,13,60,23,0
36745,473,66,82,29,55,88,57,20,15,0,19,21,90,0,0,35,185,27,27,185,40,162,208,23,219,109,67,58
1478,472,67,76,30,60,69,63,28,21,63,41,27,78,0,0,0,108,27,21,303,49,25,183,34,27,55,63,56
1328300,472,51,46,52,75,76,100,82,94,31,0,15,70,31,30,27,101,24,194,224,73,28,182,0,55,45,53,51
5875,470,85,123,81,142,153,108,21,48,0,41,26,75,26,0,16,48,18,71,158,53,10,117,0,0,51,53,49
235986,469,85,119,15,0,64,132,0,0,23,29,60,46,0,0,0,15,37,22,56,48,34,24,0,18,0,0,0
106649,468,0,0,32,38,30,25,23,27,0,0,0,0,0,0,21,76,0,0,101,20,0,59,0,0,46,30,17
2209,468,82,64,39,83,111,86,0,0,0,15,35,32,0,0,12,68,11,107,120,36,0,110,19,16,32,20,0
28031,464,113,166,45,51,120,83,97,139,53,64,86,142,62,31,81,389,67,60,127,70,115,104,61,91,82,57,61
1513,462,29,39,27,37,41,26,27,47,0,0,14,18,25,0,30,218,0,0,115,19,16,338,12,22,112,49,43
324769,462,40,60,72,113,103,89,76,89,28,13,16,30,41,0,36,265,10,85,165,31,36,233,33,25,61,37,38
387093,459,0,0,0,0,0,0,33,36,33,0,0,0,15,20,0,0,0,0,70,0,22,0,0,0,67,0,0
1312072,458,15,32,0,18,49,61,0,44,0,0,0,0,0,0,0,41,0,0,103,0,19,70,0,17,106,49,26
1886,458,0,0,0,0,156,451,0,0,0,0,0,0,0,0,0,57,0,0,60,0,0,0,0,0,0,0,0
930124,457,62,92,20,30,37,37,23,31,20,36,45,105,14,12,29,98,39,0,82,99,16,85,27,18,21,35,13
1290,457,40,44,31,68,108,280,23,33,26,33,17,41,30,16,23,96,30,1053,132,35,42,140,13,29,116,47,52
