,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_023_MCAV_S31
1249101,0,0,0,0,0,0,0
2020377,0,0,0,0,0,0,0
3344656,0,0,0,0,0,0,0
2811423,0,0,0,0,0,0,0
2766701,0,0,0,0,0,0,0
284035,0,0,0,0,0,0,0
3108391,0,0,0,0,0,0,0
190721,0,0,0,0,0,0,0
400065,0,0,0,0,0,0,0
1906741,0,0,0,0,0,0,0
1434191,0,50.73180631,0,0,0,0,0
2714944,0,0,0,0,0,0,0
68334,0,0,0,0,0,0,0
3415675,0,0,0,0,0,0,0
2975752,0,0,0,0,0,0,0
2603206,0,0,0,0,0,0,0
3131937,0,0,0,0,0,0,0
3092262,0,0,0,0,0,0,0
3136632,0,0,0,0,0,0,0
1736226,0,0,0,0,0,0,0
203192,0,0,0,0,0,0,0
3064286,0,0,0,0,0,0,0
119206,0,0,0,0,0,0,0
2878152,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,0
396595,0,0,0,0,0,0,0
2697043,0,0,0,0,0,0,0
3108543,0,0,0,0,0,0,0
2774933,0,0,0,0,0,0,0
2587843,0,0,0,0,0,0,0
1223565,0,0,0,0,0,0,0
3414029,0,0,0,0,0,0,0
3035454,0,65.22660811,0,0,0,0,0
3075605,0,0,0,0,0,0,0
340320,0,0,0,0,0,0,0
251749,0,0,0,0,0,0,0
2904523,0,0,0,0,0,0,0
404385,0,0,0,0,0,0,0
69964,0,0,0,0,0,0,0
3385967,0,0,0,0,0,0,0
3035275,0,0,0,0,0,0,0
3372854,0,0,0,0,0,0,0
3403079,0,0,0,0,0,0,0
1894,0,0,0,0,0,0,0
2968085,0,72.47400901,0,0,0,0,0
436515,0,0,0,0,0,0,0
2975728,0,0,0,0,0,0,0
2529381,0,0,0,0,0,0,0
2903665,0,47.10810586,0,0,0,0,0
363835,0,0,0,0,0,0,0
948107,0,0,0,0,0,0,0
2749991,0,0,0,0,0,0,0
2984338,0,0,0,0,0,0,0
2903583,0,0,0,0,0,0,0
3383502,0,0,0,0,0,0,0
93221,0,0,0,0,0,0,0
2814275,0,0,0,0,0,0,0
2954560,0,0,0,0,0,0,0
558541,0,101.4636126,0,0,0,0,0
3038927,0,0,0,0,0,0,0
2486273,0,0,0,0,0,0,0
2509614,0,0,0,0,0,0,0
2744515,0,0,0,0,0,0,0
2080742,0,0,0,0,0,0,0
3140381,0,0,0,0,0,0,0
200618,0,0,0,0,0,0,0
2675784,0,0,0,0,0,0,0
2886936,0,0,0,0,0,0,0
319707,0,0,0,0,0,0,0
81425,0,0,0,0,0,0,0
1527523,0,0,0,0,0,0,0
96773,0,0,0,0,0,0,0
2175655,0,0,0,0,147.5502322,0,0
3238625,0,0,0,0,0,0,0
1689,0,0,0,0,0,0,0
3153927,0,36.2370045,0,0,0,0,0
364197,0,0,0,0,0,0,0
1661,0,0,0,0,0,0,0
3065954,0,0,0,0,0,0,0
759620,0,0,0,0,0,0,0
2903837,0,0,0,0,0,0,0
3066282,0,0,0,0,0,0,0
1795631,0,0,0,0,0,0,0
198107,0,0,0,0,0,0,0
1609758,0,0,0,0,0,0,0
2778550,0,0,0,0,0,0,0
2795687,0,0,0,0,0,0,0
53444,0,0,0,0,0,0,0
2108470,0,0,0,0,0,0,0
684552,0,0,0,0,0,0,0
2721245,0,0,0,0,0,0,0
2609256,117.6065389,61.60290766,0,0,0,0,0
3139324,0,0,0,0,0,0,0
2778078,0,0,0,0,0,0,0
2953749,0,0,0,0,0,0,0
3429999,117.6065389,76.09770946,0,0,0,0,0
2903590,0,0,0,0,0,0,0
2903832,0,0,0,0,0,0,0
92407,100.8056048,0,0,0,0,0,0
2509458,0,0,0,0,0,0,0
3385496,0,0,0,0,0,0,0
121292,0,0,0,0,0,0,0
33888,0,0,0,0,0,0,0
2803858,0,0,0,0,0,0,0
2878153,0,0,0,0,0,0,0
3133308,0,0,0,0,0,0,0
2932773,0,0,0,0,0,0,0
2903667,0,0,0,0,0,0,0
3426342,0,0,0,0,0,0,0
232348,0,0,0,0,0,0,0
2853257,0,54.35550676,0,0,0,0,0
2775498,0,0,0,0,0,0,0
1225769,0,0,0,0,0,0,0
234612,0,0,0,0,0,0,0
399726,0,0,0,0,0,0,0
67287,0,0,0,0,0,0,0
3427843,84.00467066,43.48440541,0,0,0,0,0
2867238,0,0,0,0,0,0,0
3158264,0,0,0,0,0,0,0
3037654,0,0,0,0,0,0,0
3081651,0,0,0,0,0,0,0
2802577,0,0,0,0,0,0,0
353800,0,0,0,0,0,0,0
1708715,0,0,0,0,0,0,0
2991500,0,0,0,0,0,0,0
2741720,0,0,0,0,0,0,0
640205,0,0,0,0,0,0,0
621374,0,0,0,0,0,0,0
3394231,0,0,0,0,0,0,0
2847992,0,0,0,0,0,0,0
36861,0,0,0,0,0,0,0
1853278,0,0,0,0,0,0,0
257438,0,0,0,0,0,0,0
28894,0,0,0,0,0,0,0
2862869,0,0,0,0,0,0,0
2984530,0,0,0,0,0,0,0
1537274,0,0,0,0,0,0,0
1871022,0,0,0,0,0,0,0
2781599,0,0,0,0,0,0,0
2903585,0,0,0,0,0,0,0
1166323,0,0,0,0,0,0,0
357240,0,0,0,0,0,0,0
65958,0,0,0,0,138.8708068,0,0
3133333,0,0,0,0,0,0,0
1678028,0,0,0,0,0,0,0
2921652,0,0,0,0,0,0,0
3098669,0,0,0,0,0,0,0
3372850,0,0,0,0,0,0,0
1520670,0,0,0,0,0,0,0
2732364,0,0,0,0,0,0,0
3052209,84.00467066,68.85030856,0,0,0,0,0
1042156,0,61.60290766,0,0,0,0,0
3404056,0,0,0,0,0,0,0
47312,0,0,0,0,0,0,0
3273430,0,0,0,0,0,0,0
2213200,0,0,0,0,0,0,0
2975669,0,0,0,0,0,0,0
3434395,0,0,0,0,0,0,0
3401635,0,0,0,0,0,0,0
1226757,0,0,0,0,0,0,0
2203895,0,0,0,0,0,0,0
39695,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0
1881016,0,0,0,0,0,0,0
169184,0,0,0,0,0,0,0
2041036,0,0,0,0,0,0,0
592378,0,0,0,0,0,0,0
2991496,142.8079401,0,0,0,0,0,0
2572921,0,0,0,0,0,0,0
2044467,0,0,0,0,0,0,0
2614639,0,83.34511036,0,0,0,0,0
748811,0,43.48440541,0,0,0,0,0
446660,0,0,0,0,0,0,0
2203210,0,0,0,0,0,0,0
3142975,0,0,0,0,0,0,0
1460244,0,0,0,0,0,0,0
2983233,109.2060719,39.86070495,0,0,0,0,0
1508419,0,0,0,0,0,0,0
317577,0,0,0,0,0,0,0
3075627,0,0,0,0,0,0,0
80868,0,0,0,0,0,0,0
2275,0,0,0,0,0,0,0
1940690,0,47.10810586,0,0,0,0,0
71997,109.2060719,43.48440541,0,0,0,0,0
138074,0,0,0,0,0,0,0
3108224,0,0,0,0,0,0,0
2975795,0,0,0,0,0,0,0
3093856,0,0,0,0,0,0,0
78398,0,0,0,0,0,0,0
1561023,0,0,0,0,0,0,0
2903900,0,0,0,0,0,0,0
3228804,0,0,0,0,0,0,0
1903694,0,57.97920721,0,0,0,0,0
1904944,0,0,0,0,0,0,0
2006,0,36.2370045,0,0,0,0,0
482462,0,0,0,0,0,0,0
92401,0,0,0,0,0,0,0
2509459,0,0,0,0,0,0,0
1836198,0,0,0,0,0,0,0
3103139,0,0,0,0,130.1913813,0,0
2203205,0,0,0,0,0,0,0
2072503,0,0,0,0,0,0,0
273528,0,0,0,0,0,0,0
1797,0,0,0,0,0,0,0
186189,0,0,0,0,0,0,0
11,0,54.35550676,0,0,0,0,0
1200300,0,0,0,0,0,0,0
1897060,0,0,0,0,0,0,0
2735434,0,0,0,0,0,0,0
2919506,0,0,0,0,0,0,0
3420380,0,0,0,0,0,0,0
1917158,0,0,0,0,0,0,0
3133319,0,61.60290766,0,0,0,0,0
3104013,0,0,0,0,156.2296576,0,0
1353277,0,0,0,0,0,0,0
3401633,0,0,0,0,156.2296576,0,0
2954742,0,0,0,0,0,0,0
2975699,126.007006,0,0,0,0,0,0
3240029,0,0,0,0,0,0,0
2740817,0,0,0,0,0,0,0
146474,0,0,0,0,0,0,0
2672569,0,0,0,0,0,0,0
2071710,0,0,0,0,0,0,0
2654982,0,0,0,0,0,0,0
3094916,0,0,0,0,0,0,0
2587865,0,94.21621171,0,0,0,0,0
2717324,0,43.48440541,0,0,0,0,0
1288636,0,0,0,0,0,0,0
994696,0,0,0,0,0,0,0
129789,0,0,0,0,0,0,0
2866381,0,43.48440541,0,0,112.8325305,0,0
1436290,0,0,0,0,0,0,0
1938605,0,0,0,0,0,0,0
1761891,0,0,0,0,0,0,0
3377215,0,0,0,0,0,0,0
146939,0,0,0,0,0,0,0
182262,0,0,0,0,0,0,0
2782655,0,0,0,0,0,0,0
1273,0,0,0,0,0,0,0
3049086,0,0,0,0,0,0,0
3166650,0,0,0,0,0,0,0
3391399,0,0,0,0,0,0,0
2895480,0,0,0,0,0,0,0
2903778,0,0,0,0,0,0,0
2954526,0,0,0,0,0,0,0
3230979,0,0,0,0,0,0,0
2909588,0,0,0,0,0,0,0
142651,0,0,0,0,0,0,0
2979862,0,0,0,0,0,0,0
1902408,0,0,0,0,0,0,0
641491,0,0,0,0,0,0,0
242606,0,0,0,0,0,0,0
2081042,0,0,0,0,0,0,0
338565,0,0,0,0,0,0,0
3231487,0,0,0,0,95.47367964,0,0
1815583,84.00467066,86.96881081,0,0,0,0,0
2501295,0,0,0,0,0,0,0
2954084,0,0,0,0,0,0,0
2961596,0,0,0,0,0,0,0
2764705,0,0,0,0,0,0,0
3015151,0,0,0,0,0,0,0
3135255,0,0,0,0,0,0,0
3035470,0,0,0,0,0,0,146.5533321
2734149,0,0,0,0,0,0,0
3059961,0,0,0,0,0,0,0
1430326,0,0,0,0,0,0,0
3140788,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0
2751189,0,0,0,0,0,0,0
2880260,0,0,0,0,0,0,0
3239941,0,0,0,0,0,0,0
3056937,0,0,0,0,0,0,0
3239302,0,0,0,0,0,0,0
2879114,0,0,0,0,0,0,0
2576917,0,0,0,0,0,0,0
3430494,0,0,0,0,0,0,0
300560,0,0,0,0,0,0,0
1923149,0,61.60290766,0,0,104.1531051,0,0
2901142,0,0,0,0,0,0,0
1914525,0,0,0,0,0,0,0
1536771,0,0,0,0,0,0,0
2962676,0,0,0,0,0,0,0
323273,0,57.97920721,0,0,0,0,0
3133314,0,0,0,0,0,0,0
2728851,0,47.10810586,0,0,0,0,0
1421430,0,0,0,0,0,0,0
2895818,0,0,0,0,0,0,0
342942,0,0,0,0,0,0,0
1663209,126.007006,43.48440541,0,0,0,0,0
3060193,109.2060719,50.73180631,0,0,0,0,0
2816950,0,0,0,0,0,0,0
3415223,0,0,0,0,0,0,0
2862331,0,0,0,0,0,0,0
2575361,0,0,0,0,0,0,0
2079536,0,50.73180631,0,0,0,0,0
2594007,0,0,0,0,0,0,0
2953746,0,0,0,0,0,0,0
2931399,0,0,0,0,0,0,0
2819238,0,0,0,0,0,0,0
2665642,0,0,0,0,0,0,0
1788,0,0,0,0,0,0,0
2929802,0,0,0,0,0,0,0
1914329,0,0,0,0,0,0,0
2774189,0,0,0,0,0,0,0
3376152,0,0,0,0,0,0,0
3141544,0,0,0,0,0,0,0
3392295,0,0,0,0,0,0,0
416213,0,0,0,0,0,0,0
64471,0,0,0,0,0,0,0
2801335,0,0,0,0,0,0,0
2935861,0,0,0,0,0,0,0
2925844,0,0,0,0,0,0,0
2938948,0,0,0,0,0,0,0
2490858,0,0,0,0,0,0,0
2660554,0,0,0,0,0,0,0
2883238,0,0,0,0,0,0,0
2983220,0,0,0,0,0,0,0
553981,0,0,0,0,0,0,0
322009,0,0,0,0,0,0,0
2072505,0,0,0,0,0,0,0
2562449,0,0,0,0,0,0,0
2072414,0,0,0,0,0,0,0
3241168,0,0,0,0,0,0,0
319970,0,0,0,0,0,0,0
3122375,0,0,0,0,0,0,0
3238627,0,0,0,0,0,0,0
3419766,0,0,0,0,0,0,0
1327037,0,0,0,0,0,0,0
206506,0,0,0,0,0,0,0
1872084,0,0,0,0,0,0,0
3060801,0,0,0,0,0,0,0
218936,0,0,0,0,0,0,0
2047767,0,36.2370045,0,0,0,0,0
2734128,151.2084072,0,0,0,0,0,0
3457764,0,0,0,0,0,0,0
1813880,0,0,0,0,0,0,0
90239,0,0,0,0,0,0,0
3133972,0,0,0,0,0,0,0
2975763,0,0,0,0,0,0,0
3243378,0,0,0,0,0,0,0
68188,0,0,0,0,0,0,0
2320,0,0,0,0,0,0,0
1486246,0,0,0,0,0,0,0
2687299,0,0,0,0,0,0,0
3427737,0,0,0,0,0,0,0
2596916,0,0,0,0,0,0,0
2840183,0,0,0,0,0,0,0
2593973,0,0,0,0,0,0,0
3412035,0,50.73180631,0,0,0,0,0
458639,0,0,0,0,0,0,0
2806615,0,0,0,0,0,0,0
2944250,0,0,0,0,0,0,0
2843653,0,0,0,0,0,0,0
3138240,0,0,0,0,0,0,0
2976431,0,0,0,0,0,0,0
2781023,0,0,0,0,0,0,0
45362,0,36.2370045,0,0,0,0,0
2993564,0,0,0,0,0,0,0
3110111,0,0,0,0,0,0,0
3395915,0,0,0,0,0,0,0
530584,0,0,0,0,0,0,0
2975847,0,0,0,0,0,0,0
1603,0,0,0,0,0,0,133.2303019
2599641,84.00467066,54.35550676,0,0,0,0,0
2807631,0,0,0,0,0,0,0
117207,0,0,0,0,0,0,0
3016086,0,0,0,0,0,0,0
2761578,0,0,0,0,0,0,0
1751150,92.40513773,54.35550676,0,0,0,0,0
2601646,0,0,0,0,156.2296576,0,0
3118768,0,0,0,0,0,0,0
3416276,0,0,0,0,0,0,0
2995413,0,36.2370045,0,0,0,0,0
2048897,0,0,0,0,0,0,0
3024245,0,0,0,0,0,0,0
2857014,0,0,0,0,0,0,0
2108523,0,0,0,0,0,0,0
2774055,0,173.9376216,0,0,0,0,0
73098,0,0,0,0,0,0,0
2738410,0,0,0,0,0,0,0
3457578,0,0,0,0,0,0,0
665914,0,0,0,0,0,0,0
89065,0,0,0,0,0,0,0
2601575,0,0,0,0,0,0,0
3082547,0,0,0,0,0,0,0
2844071,0,0,0,0,0,0,173.1993925
1577685,0,0,0,0,0,0,0
2683234,0,0,0,0,0,0,0
1904616,0,0,0,0,0,0,0
2981134,0,0,0,0,0,0,0
1687,0,0,0,0,0,0,0
89154,0,0,0,0,0,0,0
2099693,0,0,0,0,0,0,0
2898152,0,0,0,0,0,0,0
1245526,0,0,0,0,86.79425422,0,0
2973072,0,0,0,0,0,0,0
706438,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,0
3243030,0,0,0,0,0,0,0
3038642,0,0,0,0,0,0,0
2126321,0,0,0,0,0,0,0
3139142,0,0,0,0,0,0,0
67476,0,0,0,0,0,0,0
2815360,0,0,0,0,0,0,0
3151385,0,0,0,0,0,0,0
42817,0,0,0,0,0,0,0
2822761,0,0,0,0,0,0,0
3345111,0,0,0,0,0,0,0
1635171,0,0,0,0,0,0,0
1717,0,0,0,0,0,0,0
924,0,0,0,0,0,0,0
2662028,0,0,0,0,0,0,0
3133309,0,0,0,0,0,0,0
2071607,0,0,0,0,0,0,0
42197,0,0,0,0,0,0,0
2987533,0,0,0,0,0,0,0
57480,0,36.2370045,0,0,0,0,0
1433415,0,0,0,0,0,0,0
3031131,0,0,0,0,0,0,0
3344666,0,54.35550676,0,0,0,0,0
3239958,0,0,0,0,0,0,0
938289,0,0,0,0,0,0,0
3422227,0,0,0,0,0,0,0
2932247,0,0,0,0,0,0,0
3059038,0,0,0,0,0,0,0
2903678,0,0,0,0,0,0,0
2559597,0,0,0,0,0,0,0
2798799,0,0,0,0,0,0,0
3418717,0,0,0,0,0,0,0
320778,0,0,0,0,0,0,0
2954611,0,0,0,0,0,0,0
3436241,0,0,0,0,0,0,0
3238584,0,0,0,0,0,0,0
2070337,0,0,0,0,0,0,0
1320552,0,0,0,0,0,0,0
1868325,0,0,0,0,0,0,0
35814,0,0,0,0,0,0,0
3060418,0,0,0,0,0,0,0
1598147,0,0,0,0,0,0,0
2975689,0,0,0,0,0,0,0
2875706,0,50.73180631,0,0,0,0,0
2943498,0,0,0,0,0,0,0
2560484,0,0,0,0,147.5502322,0,0
31963,0,0,0,0,0,0,0
1771309,0,0,0,0,0,0,0
126734,0,0,0,0,0,0,146.5533321
2201998,0,0,0,0,0,0,0
379895,0,0,0,0,0,0,0
2508168,0,50.73180631,0,0,0,0,0
3052086,0,0,0,0,0,0,0
3047864,0,0,0,0,0,0,0
2773308,0,65.22660811,0,0,0,0,0
3092086,0,0,0,0,0,0,0
2792480,0,0,0,0,0,0,0
2681310,0,0,0,0,0,0,0
2861750,0,0,0,0,0,0,0
55395,0,0,0,0,0,0,0
2781024,0,0,0,0,0,0,0
110937,0,0,0,0,0,0,0
157783,0,0,0,0,0,0,0
2898795,0,0,0,0,0,0,0
3049070,0,0,0,0,0,0,0
2909249,0,0,0,0,0,0,0
627624,0,0,0,0,0,0,0
2949993,0,0,0,0,0,0,0
2742796,0,0,0,0,0,0,0
2780074,0,0,0,0,0,0,0
2070347,0,0,0,0,0,0,0
3032283,0,76.09770946,0,0,0,0,0
1712654,0,0,0,0,0,0,133.2303019
3426474,0,0,0,0,0,0,0
307249,0,0,0,0,0,0,0
418702,0,0,0,0,0,0,0
3142976,0,0,0,0,0,0,0
1469144,0,0,0,0,0,0,0
2871095,0,0,0,0,0,0,0
1166130,0,0,0,0,0,0,0
2184083,0,0,0,0,0,0,0
28232,0,0,0,0,0,0,0
419015,0,0,0,0,0,0,0
3431485,0,0,0,0,0,0,146.5533321
3399679,0,0,0,0,0,0,0
2846436,0,0,0,0,0,0,0
3419764,0,0,0,0,0,0,0
2203219,0,47.10810586,0,0,0,0,0
2975680,0,0,0,0,0,0,0
2161747,0,36.2370045,0,0,0,0,0
3153754,0,0,0,0,0,0,0
3137778,0,0,0,0,0,0,0
926,0,0,0,0,0,0,0
3077936,0,0,0,0,0,0,0
715471,0,0,0,0,0,0,0
58117,0,0,0,0,0,0,0
2774137,0,0,0,0,0,0,0
1331910,0,0,0,0,0,0,0
3108389,0,0,0,0,0,0,0
1283076,0,0,0,0,0,0,0
3034675,0,0,0,0,0,0,0
2419774,0,0,0,0,0,0,0
387092,0,0,0,0,0,0,0
2751177,0,0,0,0,0,0,0
163202,0,0,0,0,0,0,0
319947,0,0,0,0,0,0,0
3433755,0,43.48440541,0,0,0,0,0
2493670,0,0,0,0,0,0,0
671990,0,0,0,0,112.8325305,0,0
76123,0,0,0,0,0,0,0
2954082,0,0,0,0,0,0,0
2597701,0,0,0,0,0,0,0
3133322,0,0,0,0,0,0,0
3002640,0,0,0,0,0,0,0
2975736,0,0,0,0,0,0,0
3149228,0,0,0,0,0,0,0
2748080,0,0,0,0,0,0,0
69527,0,0,0,0,0,0,0
1515612,0,0,0,0,0,0,0
1543852,0,0,0,0,0,0,0
676200,0,0,0,0,0,0,0
1433513,0,0,0,0,0,0,0
2009266,0,47.10810586,0,0,0,0,0
2049881,0,0,0,0,0,0,0
2903713,0,163.0665203,0,0,0,0,0
215221,0,50.73180631,0,0,0,0,0
1643512,0,0,0,0,0,0,0
2871170,0,0,0,0,0,0,0
862751,0,0,0,0,0,0,0
2079575,0,0,0,0,0,0,0
2785124,0,0,0,0,0,0,0
3050267,0,0,0,0,0,0,0
42234,0,0,0,0,0,0,0
2974023,0,0,0,0,0,0,0
2294034,0,0,0,0,0,0,0
1765049,0,0,0,0,0,0,0
247333,0,0,0,0,0,0,0
2871694,0,0,0,0,0,0,0
1050174,0,0,0,0,0,0,0
3454628,0,0,0,0,0,0,0
3074379,0,79.72140991,0,0,0,0,0
3075432,0,0,0,0,0,0,0
3430368,126.007006,36.2370045,0,0,0,0,0
2886940,0,0,0,0,0,0,0
1977088,0,0,0,0,0,0,0
1909290,0,39.86070495,0,0,0,0,0
3026192,0,0,0,0,0,0,0
2211211,0,0,0,0,0,0,0
2921562,0,0,0,0,0,0,0
1353138,0,0,0,0,0,0,0
2496836,0,0,0,0,0,0,0
1812480,0,0,0,0,0,0,0
3160841,0,0,0,0,0,0,0
261654,0,0,0,0,0,0,0
2729175,0,0,0,0,0,0,0
181486,0,0,0,0,0,0,0
1097,0,0,0,0,0,0,0
3350168,0,0,0,0,0,0,0
2483799,0,0,0,0,0,0,0
3388266,0,0,0,0,0,0,0
2099695,0,0,0,0,0,0,0
3098762,0,0,0,0,0,0,0
68200,0,0,0,0,0,0,0
2590884,0,0,0,0,0,0,0
110505,0,0,0,0,0,0,0
3133299,0,0,0,0,0,0,0
2725560,0,43.48440541,0,0,0,0,0
2560029,0,0,0,0,0,0,0
1920114,0,0,0,0,0,0,0
3034029,0,0,0,0,0,0,0
3074854,0,0,0,0,0,0,0
46351,0,0,0,0,0,0,0
2886375,0,0,0,0,0,0,0
1848580,0,0,0,0,0,0,0
2602070,0,0,0,0,0,0,0
2059884,0,0,0,0,0,0,0
2290923,0,0,0,0,0,0,0
671211,0,0,0,0,0,0,0
220752,0,0,0,0,0,0,159.8763623
44449,0,0,0,0,0,0,0
2940488,0,0,0,0,0,0,0
3139409,0,0,0,0,0,0,0
3157631,0,0,0,0,0,0,0
2817969,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0
1444770,0,0,0,0,0,0,0
3081201,0,0,0,0,0,0,0
2903752,0,0,0,0,0,0,0
187878,0,36.2370045,0,0,0,0,0
2070369,0,0,0,0,0,0,0
1471761,0,0,0,0,0,0,0
1802984,0,0,0,0,0,0,0
3241601,0,0,0,0,0,0,0
131568,0,47.10810586,0,0,0,0,0
3414159,0,0,0,0,0,0,0
2927980,0,0,0,0,0,0,0
2903748,0,0,0,0,0,0,0
3041435,0,0,0,0,0,0,0
3238629,0,0,0,0,0,0,0
2772253,0,0,0,0,0,0,0
1131707,0,0,0,0,0,0,0
67780,0,0,0,0,0,0,0
43769,0,0,0,0,0,0,0
2932248,0,0,0,0,0,0,0
2782168,0,0,0,0,0,0,0
1457,0,0,0,0,0,0,0
3033811,0,0,0,0,0,0,0
502682,0,43.48440541,0,0,0,0,0
3028319,0,0,0,0,0,0,0
2819619,0,0,0,0,0,0,0
3428560,0,0,0,0,130.1913813,0,0
2903776,0,0,0,0,0,0,0
2730915,0,0,0,0,0,0,0
68223,0,0,0,0,0,0,0
2731096,0,0,0,0,0,0,0
2978047,0,0,0,0,0,0,0
161899,0,0,0,0,0,0,0
249586,0,0,0,0,0,0,0
3446364,0,0,0,0,0,0,0
2589797,0,0,0,0,0,0,0
2785627,0,0,0,0,0,0,0
3404058,0,0,0,0,0,0,0
2934161,0,0,0,0,0,0,0
96468,0,0,0,0,0,0,0
3059962,0,0,0,0,0,0,146.5533321
2662261,0,0,0,0,0,0,0
2846775,0,0,0,0,0,0,133.2303019
3062599,0,0,0,0,0,0,0
2975055,0,0,0,0,0,0,0
88058,0,0,0,0,0,0,0
2558361,0,0,0,0,0,0,0
2867013,0,0,0,0,0,0,0
3093845,0,0,0,0,0,0,0
298708,0,0,0,0,0,0,0
2908642,0,0,0,0,0,0,0
2903897,0,0,0,0,0,0,0
60706,0,0,0,0,0,0,0
3447018,0,0,0,0,0,0,0
2608402,0,0,0,0,0,0,0
2903627,0,0,0,0,0,0,0
200254,0,0,0,0,0,0,146.5533321
3131928,0,0,0,0,0,0,0
3135260,0,0,0,0,0,0,0
1324796,0,0,0,0,0,0,0
3376989,0,0,0,0,0,0,0
3411322,0,0,0,0,0,0,0
2601677,0,0,0,0,0,0,0
2975724,0,0,0,0,0,0,0
93929,0,0,0,0,0,0,0
28321,0,0,0,0,0,0,0
3243393,0,0,0,0,0,0,0
2774749,0,0,0,0,0,0,0
73044,0,0,0,0,0,0,0
2732249,0,0,0,0,0,0,0
2054641,0,0,0,0,0,0,0
2881056,0,0,0,0,0,0,0
2675774,0,0,0,0,0,0,0
1329899,0,0,0,0,0,0,0
2585118,0,0,0,0,0,0,0
3377113,0,0,0,0,0,0,0
651666,0,54.35550676,0,0,0,0,0
2975918,0,0,0,0,0,0,0
265175,84.00467066,0,0,0,0,0,0
2815720,0,0,0,0,0,0,0
3372855,0,0,0,0,0,0,0
577492,0,0,0,0,0,0,0
3004109,0,0,0,0,0,0,0
2495594,0,0,0,0,0,0,0
2654547,0,0,0,0,0,0,0
2903802,0,0,0,0,0,0,0
2804761,0,0,0,0,0,0,0
2975962,0,0,0,0,0,0,0
2986279,0,0,0,0,0,0,0
1487865,0,0,0,0,86.79425422,0,0
904291,0,0,0,0,0,0,0
3026433,0,0,0,0,0,0,0
3448653,0,0,0,0,0,0,0
2903596,0,0,0,0,0,0,0
2997793,0,0,0,0,0,0,0
2932244,0,0,0,0,0,0,0
1211322,0,0,0,0,0,0,0
2847989,0,0,0,0,0,0,0
3041175,0,0,0,0,0,0,0
2817409,0,0,0,0,0,0,0
3127706,0,36.2370045,0,0,0,0,0
2714943,0,0,0,0,0,0,0
1793,0,0,0,0,0,0,0
2712970,0,0,0,0,0,0,0
1842533,0,0,0,0,0,0,0
158787,0,0,0,0,0,0,0
2493679,0,0,0,0,0,0,0
2830667,0,0,0,0,0,0,0
2903588,0,0,0,0,0,0,0
1309411,0,0,0,0,0,0,0
2903655,0,0,0,0,0,0,0
2979868,0,0,0,0,0,0,0
3374554,0,0,0,0,0,0,0
2975997,0,0,0,0,0,0,0
3067275,0,0,0,0,0,0,0
2733487,0,0,0,0,0,0,0
2929512,0,0,0,0,0,0,0
2725477,0,0,0,0,0,0,0
2929489,0,0,0,0,0,0,0
1952,0,0,0,0,0,0,0
248026,0,0,0,0,0,0,0
3156398,0,0,0,0,0,0,0
2733985,0,0,0,0,0,0,0
84112,0,0,0,0,0,0,0
1968541,0,0,0,0,0,0,0
564369,0,0,0,0,0,0,0
1216886,0,0,0,0,0,0,0
3095341,0,0,0,0,0,0,0
2903844,0,0,0,0,0,0,0
2020486,0,0,0,0,0,0,0
75692,0,0,0,0,0,0,0
388357,0,0,0,0,0,0,0
285558,0,0,0,0,0,0,0
2575374,0,0,0,0,0,0,0
2971235,0,0,0,0,0,0,0
2072936,0,0,0,0,0,0,0
3138181,0,0,0,0,0,0,0
3032579,0,0,0,0,0,0,0
1802,0,0,0,0,0,0,0
3033387,0,0,0,0,95.47367964,0,0
1871031,0,0,0,0,0,0,0
2904243,0,76.09770946,0,0,0,0,0
930,0,0,0,0,0,0,0
67305,0,0,0,0,0,0,0
104623,0,0,0,0,0,0,0
376490,0,0,0,0,0,0,0
2995141,0,0,0,0,0,0,0
1351702,0,0,0,0,0,0,0
1511895,0,0,0,0,0,0,0
3402865,0,0,0,0,0,0,0
3121290,0,0,0,0,0,0,0
38308,0,0,0,0,0,0,0
1842540,0,0,0,0,0,0,0
755307,0,0,0,0,0,0,0
2879116,0,0,0,0,0,0,0
2903884,0,0,0,0,0,0,0
2686094,0,0,0,0,0,0,0
2976011,0,0,0,0,0,0,0
113107,0,0,0,0,0,0,0
78543,0,0,0,0,0,0,0
3129111,0,0,0,0,0,0,0
2614638,0,0,0,0,0,0,0
2319844,0,0,0,0,0,0,0
3434346,0,0,0,0,0,0,0
2883126,84.00467066,65.22660811,0,0,0,0,0
2559073,0,0,0,0,0,0,0
37923,0,0,0,0,0,0,0
2903638,0,0,0,0,0,0,0
3048452,0,0,0,0,0,0,0
2867516,0,0,0,0,0,0,0
2961896,0,0,0,0,0,0,0
3238632,0,0,0,0,0,0,0
3025670,0,0,0,0,0,0,0
2934937,0,0,0,0,0,0,0
