,072023_Carolina_2023_Baya_052_DCYL_S9,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,072023_Carolina_2023_Baya_057_SSID_S7,072023_Carolina_2023_Baya_059_SSID_S8,072023_Carolina_2023_Baya_061_SSID_S5,072023_Carolina_2023_Baya_063_SSID_S6,072023_Carolina_2023_Baya_065_DCYL_S1,072023_Carolina_2023_Baya_066_DCYL_S2,122021_Coralina_2021_Baya_001_DCYL_S24,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_009_DCYL_S25,122021_Coralina_2021_Baya_010_DCYL_S26,122021_Coralina_2021_Baya_013_DLAB_S43,122021_Coralina_2021_Baya_015_DLAB_S44,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_019_SSID1_S46,122021_Coralina_2021_Baya_021_SSID2_S36,122021_Coralina_2021_Baya_023_MCAV_S31,122021_Coralina_2021_Baya_025_MMEA_S22,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_029_MMEA_S23,122021_Coralina_2021_Baya_031_MMEA_S45,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33,Sum
2845253,3745.033211720979,3011.6172599290376,2020.1685681641304,1519.2748781261294,2334.015396128465,925.1187532245726,415.0321498665363,2545.203270758954,1545.0958013232912,1108.6474501108648,1750.6281665774188,2751.811493998562,2155.313173535367,2691.4374181255207,2609.8428358380174,994.8378966916113,1120.1934879661032,2418.593676262388,314.5621773173317,2389.950953411857,2401.87841971479,2017.124979417092,2549.7764673177444,2695.9560659011486,2053.753739493803,2658.7811109814143,2504.2246065517033,2271.5100925224842,57519.38350097732
444,3699.695897828514,3240.5287856243563,2056.5978374261067,2699.2942009425406,2532.877694453312,1415.6350152365026,739.3138296456376,2165.1502936773004,1566.630237578668,1396.074566806274,2780.4094410347243,3069.8600586315615,3135.000979687806,1667.262117422889,2179.648961798784,1724.3856875987929,2518.616852001709,2831.5243039169422,984.7163811672992,3823.432282684475,4071.3454827452497,4047.9718974696743,3645.7929827599564,3145.2820768846727,3086.566313690109,4065.9896502081633,3379.685241362461,3093.3165894107,74762.60565969518
171552,3510.6478531071034,3490.900766853611,2182.4444039674786,2396.914249470835,2888.736544087248,1735.868429814239,1517.3478598619142,3915.697339629161,2212.6633252399743,2176.2338835509568,3233.5132017959386,2309.309143204823,3156.771819824527,4001.4290818149343,2982.67752667202,3205.588778228525,3955.2286303997967,3716.375648890986,1326.6317912948336,3165.4007509876587,3145.060531644479,2771.8316043690656,3242.4771340421366,3270.0948577134295,2208.0820551783086,3398.051956473808,2931.7751491337012,2936.342314724187,80984.09663197568
216572,3449.9129609115366,3369.291518827973,2616.2838833601036,2868.9219785973996,3631.853553616939,2129.806360445582,1171.2860672618283,4226.649775423241,2460.3093421768085,2203.607894664805,3521.851958643984,3125.172852480779,2837.4661644859543,3191.6160533523876,2237.008145004015,1757.5469508218466,3866.1223302206745,2811.8609406952964,960.7823024583718,5359.654594601207,2800.396363793029,2716.9438498271033,3873.655044182454,2046.9296055916127,2160.596419583076,3689.8693954839628,4166.921161037251,3536.538070878502,82788.85553842771
2206,3420.828646339012,3641.123955591164,1943.9982778890894,3827.6876783857338,3699.8853925175445,1651.9977736153082,556.602883202935,2003.9156973396289,1098.2562490242208,1204.4564890093345,3521.851958643984,2876.265280159301,3258.369073795891,1786.3522686673812,2323.0469198118617,2111.267091867753,3002.3367672597997,2831.5243039169422,2362.635483981263,3373.328930148363,3123.5190211537633,2332.729568033372,4213.169515701974,2695.9560659011486,2018.1395127973788,3676.899731527956,3841.168366689062,3628.8758795176273,76026.18878248878
85023,3404.5756470190713,6380.908778757011,4987.49813713964,8474.013761975351,7054.378372155092,10000.940367963443,15933.362534817928,3915.697339629161,5765.84530737716,12222.49596233336,4325.081352720682,9582.941534376901,6538.508987728504,3572.7045373347623,4015.1428243661812,6764.897697502957,5571.87150507815,5014.157621519585,6598.967415461415,4077.838525422278,4792.986084184223,2209.2321203139577,5500.590162739084,4368.447329006491,2445.510233154471,3890.8991868020703,3528.9886054387143,4192.1365122162915,165130.61844453387
28256,3259.154074156448,5729.941627560947,5100.097696676657,6844.112072335184,4123.776081052086,5004.282486536218,7016.826347160479,3673.8454451226535,4915.235075289773,5926.473406148202,5251.884499732257,5807.84335416782,3497.8483152998206,2762.8915088722165,2323.0469198118617,3271.911304674633,2709.5589238141133,6390.593047034765,3460.183950490649,2451.106300223829,7604.1532032226105,5186.892804215379,2661.428877414768,3769.345981028457,2730.4240467258655,2807.9322464754937,2904.6290829380187,3065.6152468189625,120251.03392500017
481,3204.4071290787547,1945.7479684102095,1354.506466195294,2301.0376794920016,2485.778729060585,2203.510876499188,1911.8099031752984,2291.834619371185,1588.164673834045,1847.7457501847746,1915.3931704905879,1825.3221970241716,2489.13272229842,2167.440752649756,2007.5714121830906,1746.493196414162,2200.3800656477024,2221.960044045934,1736.930283447875,2685.9428319818,2078.7557623540565,5173.170865579889,2570.2840528457696,3919.1213180229656,4297.450021368536,3067.325525595632,2999.640314622907,2502.354614120298,68739.21294599489
85025,3171.9011304388737,3791.347144328717,2954.0825619711545,4506.19878900517,4134.242517806026,5441.426512785192,7995.721417836945,4445.468156167223,4145.378979160049,7363.60898962525,3830.7863409811757,5282.371812600255,3882.4664910485562,4263.427414552817,3269.473442698176,3669.846463351277,2924.141442612815,3087.1480257983326,4092.727459226587,2473.1222250761384,4135.970014217397,2662.056095285142,4153.925379732125,2820.7688467299054,2314.9247352675816,3877.929522846063,2918.20211603586,2770.1342591737616,110378.7982863586
1653,3166.7686043378403,3476.5937964976533,2351.3437432730043,2596.0425101961046,3003.8673483805806,3184.543400523048,6139.57180298194,2694.921110215363,2594.899568772914,5228.436122745066,4881.163240927627,4535.64909563582,3004.3759388674807,3644.1586280814577,2695.8816106458644,2796.599865144196,3186.0048553841116,5053.484347962876,9727.493418128355,2372.8274563045047,2908.1039162466072,2730.665788462594,4060.5019345489013,3819.27109335996,3074.694904791301,2399.3878318612765,2633.1684209811947,2696.2640122624607,100656.68436752008
186814,3104.3228701085955,1988.6688794780819,1477.0412809855773,1121.0183566755907,1439.1350536666546,622.6760839011547,271.0414039944727,1197.7427156512724,818.3085777043215,848.5943445293038,1915.3931704905879,2143.3707616571714,2481.87577558618,1286.1736334405145,1290.581622117701,707.4402820918125,985.624789736409,2339.940223375806,229.0833247854481,1418.8040460377451,2261.858601525139,1372.1938635490421,1601.8702918001559,1397.903145282077,1495.7975212498218,1245.0877397766624,1398.0224090776444,1431.2360339064435,39890.80680218138
186827,2967.455507414362,1988.6688794780819,1387.6239837061814,1121.0183566755907,1119.9087326715057,574.386918210861,790.1340928946012,955.8908211447656,823.6921867681656,834.9073389723796,1173.950652881328,1424.3044416173461,1582.0143832683837,905.0851494581398,1118.5040725020076,464.2576851227519,583.7371909693493,1828.692779613025,393.2027216466646,1475.066965104759,2143.3802938262033,1111.477029474724,1250.9627172095102,798.8017973040439,1365.2120233629328,1711.9956421929107,1445.5280249200887,1569.7427468651315,34909.60313527579
563798,2940.9374558923537,2839.933615657548,2606.348628106837,1806.9045880626295,2648.008498746644,2099.307940009607,3006.8655755636814,2476.102729471381,2503.378214687562,1697.1886890586077,2903.983193969601,2544.388517063997,2910.035631608357,2881.981660116708,2896.638751864173,2166.5358639061756,3355.124976132241,2320.2768601541607,447.90918726707014,2703.066329089152,2821.937874283745,2607.16834074318,2470.0247458198705,2646.0309535696456,1650.1258369343273,2957.083381969573,2558.516738943068,2742.4329165820236,70208.23769527391
1762,2892.178457932533,3848.575025752547,2801.741981421073,6593.3579662366965,5400.681365032681,7896.549357881174,9930.52144010106,3570.194633191293,4452.244695799171,8841.80558977307,3418.873831198254,5863.156148017037,4201.772146387129,4025.247112063832,4215.89996558449,5350.017133319331,3460.597739609569,4325.939908761994,6930.625363285123,3813.6474271945594,3005.0407134548273,1770.1300839782643,4329.379167027449,3295.0574138791812,2445.510233154471,3151.6283413096767,3305.0335593243344,3037.913904227225,126173.3207048981
186820,2842.564038955873,1402.0830948838275,983.5902700733553,1829.0299503654371,2203.1849367042237,571.8453831745297,280.7214541371324,2003.9156973396289,1270.5317390672358,1272.8915167939558,1235.7375293487664,1216.8814646827811,1981.1464524415999,2524.711206383232,2323.0469198118617,1691.2244243757393,2205.835553413772,1592.7324209532796,981.2972270660239,1976.5408089629277,2466.502951186937,1536.8571271749272,2303.6854409814473,1647.5287069395906,1305.8549788688922,2425.32715977329,2225.9774280459583,2456.1857098007354,48757.43159170696
72293,2813.479724383348,3405.058944717867,2175.820900465301,2072.4089356963223,2464.8458555527063,1364.8043145098777,492.4725510078142,2602.7870551652654,1426.6564019187183,1204.4564890093345,3109.939448861062,3097.5164555561705,2982.60509873076,3405.9783255924735,2093.610186990937,1857.0307404910077,2213.1095371018628,2949.5044832468143,759.0522104831265,3351.313005296053,3112.7482659084053,3018.826499807893,2495.0895725763453,2221.6674987518722,2362.410370862814,3372.112628561794,3081.078513209954,2871.7058486767996,68378.0898631327
186828,2789.5279359118576,2482.2593567586127,1652.5641237932805,1659.4021727105783,2082.820914033922,1397.8442699821837,619.5232091302233,3627.7784175976044,1868.1123451539445,1751.9367112863047,2574.4531861432633,2240.1681508933016,2518.160509147381,2905.7996903656067,2552.4836526327867,1436.988072998994,1823.9514097889635,2300.6134969325153,618.8668923308373,2458.4449418412655,2003.3604756365514,1962.23722487513,3705.037118729806,2596.105841238143,1507.66893014863,2269.6911923012076,2253.123494241641,2216.107407339009,59875.031143943546
31953,2759.588200322494,2410.7245049788257,1381.000480204004,1858.5304334358475,1742.6617195308943,1278.3921232746154,1041.8153966037544,1865.7146147644823,1351.285875024899,1984.6158057540172,3357.0869547308153,1866.8067924110846,1465.903235872539,2167.440752649756,2523.804061030171,917.4616158378193,1323.8650312326674,2202.296680824288,591.5136595206346,3096.9067625582506,1324.80289517901,795.8724408584444,1663.3930483842303,1073.3899151273092,676.6703072320622,1977.8737532910523,1465.8875745668506,2160.704722155534,48326.00935735634
1903410,2754.45567422146,1824.1387203845713,1669.1228825487242,1961.7821241822835,2182.2520631963453,1563.0440473437147,1228.1563618499542,2257.2843487273985,1620.4663282171102,1902.4937724124716,1750.6281665774188,1590.242823164998,1683.6116372397478,2548.5292366321305,1692.095904554319,1492.256845037417,1642.101817586674,1868.0195060563158,622.2860464321127,2089.0666470969554,1594.0717763129549,1975.9591635106206,2570.2840528457696,2870.693959061408,1531.4117479462464,2360.4788399932554,2361.7077590243703,2188.406064747271,53395.048316904016
2159,2749.323148120426,1931.440998054252,1390.9357354572703,1947.0318826470784,2422.9801085369495,1090.3185305861034,365.42189288540516,2740.988137740412,1582.7810647702006,1300.2655279078044,2306.710054784364,1700.8684108634327,2837.4661644859543,2572.347266881029,2122.289778593553,1481.2030906297323,1376.6014129713315,2339.940223375806,359.0111806339112,2470.6760112036595,2617.2935246219463,1728.9642680717932,2362.929576951297,1397.903145282077,1578.8973835414786,2769.023254607473,2110.606646714308,2585.4586418955105,54239.67706281457
5262,2748.467727103587,4399.393384456907,2407.643523041513,1563.5256027317448,1763.594593038773,1077.6108554044472,390.832024509887,3190.1416561096394,1771.2073820047483,1478.1966001478197,4510.441982122997,3221.970241716909,2931.806471745078,4049.06514231273,2724.56120224848,1315.3967745144637,2538.6203071439613,3873.68255466415,1480.493725852224,3040.6438434912366,4125.199258972039,2222.954058949448,2941.69921296444,2071.892161757364,1614.5116102379031,2794.9625825194867,2572.0897720409093,2326.9127777059593,71147.51702950885
1643685,2724.5159386320965,3133.2265079546755,1745.293172823765,2537.041544055284,2464.8458555527063,1097.9431356950972,378.73196183156233,2026.9492111021536,1281.2989571949245,1245.5175056801074,3357.0869547308153,2406.1065324409537,2300.4521077801724,2405.6210551387403,1835.493862567397,1160.64421280688,1571.1804766277812,2851.187667138587,160.7002427599412,2519.600288653237,2638.8350351126624,2030.8469180525826,2707.0012896992675,2296.5551672491265,1341.4692055653165,2444.7816557073006,2456.718990709259,2151.4709412916213,57271.116394554025
1853232,2718.5279915142237,2932.9289229712713,2579.8546140981275,2396.914249470835,2600.909533353917,2089.141799864282,2132.0310439208074,3708.3957157664404,2524.9126509429393,2532.0960280309873,2286.1144292952176,2959.234470933127,2336.736841341374,2381.8030248898417,2609.8428358380174,2420.7722152829206,2635.0005910111745,2772.5342142520058,2136.97131329709,2707.95875683411,2369.566153978717,3059.992315714364,3515.911607749133,1997.00449326011,1816.3255615176408,3365.6277965837908,3128.5841290523986,2225.341188202922,72941.03448896778
75682,2707.407518295317,2746.938308343825,2454.008047556755,3584.308693054849,3359.726198014517,5197.439149297393,5424.458098692951,4710.3535644362555,4312.2708601392205,6035.969450603598,2512.666309675825,3996.3493556059516,3185.799606673488,4573.061807788496,5248.365263278651,4355.1792366277205,4746.274356479756,3126.4747522416233,4444.900331657947,2671.265548746927,2951.1869372280385,3499.0943520500578,3340.45782045381,2970.5441837244134,3335.865900565079,3378.5974605397973,2863.9099836444952,3314.927330144601,105047.80042556138
267889,2683.455729823826,2639.6360306741444,2765.3127121590965,2227.286471815976,2548.577349584221,1552.8779071983895,1039.3953840680895,3282.2757111597375,2514.145432815251,4407.21578932961,3439.4694566873995,2516.7321201393884,2851.980057910435,3239.2521138501847,2265.687736606631,2398.6647064675517,2804.120711759304,2418.593676262388,304.3047150135057,3451.607774067687,3058.8944896816165,3005.1045611724026,2832.3254234816413,2970.5441837244134,2540.4815043449357,4701.503184052501,4119.415545194807,3711.97990729284,78290.84038633798
942,2618.443732544065,2875.701041547442,1791.6576973390074,1497.1495158233217,2056.6548221490734,1222.4783524753282,467.0624193833324,3777.4962570540133,2492.610996559874,1875.119761298623,2595.048811632409,2544.388517063997,3403.508008040697,3644.1586280814577,3814.385683147872,2708.1698298827196,4135.259726680063,2595.563945257197,4393.613020138818,2972.149855061828,3112.7482659084053,5447.609638289698,2112.2813093865498,3869.1962056914626,4166.864523481647,3644.4755716379386,3393.2582744603023,3361.096234464164,82588.1506444813
1268,2611.6003644093535,3662.5844111251,2430.825785299134,4152.192992160247,3961.5463113660276,5329.598971186617,9493.709177413539,3570.194633191293,2734.8734044328635,5871.725383920506,3398.2782057091076,4798.384866419603,3425.278848177418,2215.0768131475525,3355.512217506023,4620.469342412151,3978.8690773860944,3480.415290231241,5009.0607583683795,2991.719566041659,2983.4992029641116,1962.23722487513,3315.3929936973354,1997.00449326011,3620.7797141364736,3404.5367884518114,2741.752685763924,3176.4206171859128,104293.5401402387
